"n","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,15,80,9000016,-0.00125708269375422,0.872938122687417,0.864512041037089,0.0148636844127259,1.11821372421256,1.05284932526873,0.0444757277900799,0.0413508883304244,0.0394078387331463,0.0465920043355642,0.0548074110698044,0.0503944523388956,0.0445188285460985,0.0414493272777908,0.0394975259965437,0.0466410150253342,0.0549578278747997,0.0505315558549103
800,20,80,9000016,-0.00125708269375422,0.872938122687417,0.864512041037089,0.0185798495703567,1.00466235358197,1.01384401428508,0.0444757277900799,0.0413508883304244,0.0394078387331463,0.0454623477097692,0.0503516187096581,0.0491714604539852,0.0445188285460985,0.0414493272777908,0.0394975259965437,0.0455118571737456,0.0504756799301828,0.049310848434484
800,25,80,9000016,-0.00125708269375422,0.872938122687417,0.864512041037089,0.0105583900798784,1.09169039954164,1.02363784627808,0.0444757277900799,0.0413508883304244,0.0394078387331463,0.0460602159797199,0.0536235141405101,0.049062380475675,0.0445188285460985,0.0414493272777908,0.0394975259965437,0.0461078285548001,0.053769805006309,0.0491903981319626
800,5,80,9000017,0.0403955188929634,0.84229107624723,0.769500691474469,0.00606845318172013,1.10756164787736,0.87591792314767,0.044836163965709,0.0401423372105301,0.0399341599068036,0.0471568866492678,0.0568675787211685,0.0472454944042119,0.0448730519675819,0.040276829204632,0.0400528407373624,0.0471944117224255,0.0570715634003243,0.0474049381284451
800,10,80,9000017,0.0403955188929634,0.84229107624723,0.769500691474469,0.0436626313529323,1.01688620020367,0.978906076148422,0.044836163965709,0.0401423372105301,0.0399341599068036,0.0471765180877512,0.0513347303555303,0.0534969099463094,0.0448730519675819,0.040276829204632,0.0400528407373624,0.0472143784498188,0.0515438813604573,0.0537111461226869
800,15,80,9000017,0.0403955188929634,0.84229107624723,0.769500691474469,0.0295637888793203,1.05041757323208,0.944397916767807,0.044836163965709,0.0401423372105301,0.0399341599068036,0.0470903385374075,0.0530899750614484,0.051436565095958,0.0448730519675819,0.040276829204632,0.0400528407373624,0.0471285707343269,0.0532940984181389,0.0516340102940473
800,20,80,9000017,0.0403955188929634,0.84229107624723,0.769500691474469,0.0425554844618571,0.99475919019592,0.952986742269668,0.044836163965709,0.0401423372105301,0.0399341599068036,0.0467277807276549,0.049846224917338,0.0516765887454263,0.0448730519675819,0.040276829204632,0.0400528407373624,0.046764420268222,0.0500380542312252,0.0518691872089025
800,25,80,9000017,0.0403955188929634,0.84229107624723,0.769500691474469,0.0269183969110431,1.03508345488308,0.912439282026473,0.044836163965709,0.0401423372105301,0.0399341599068036,0.0466792163778024,0.0523315554595774,0.0496842551790258,0.0448730519675819,0.040276829204632,0.0400528407373624,0.0467157430476647,0.0525266340624446,0.0498628280428628
800,5,80,9000018,0.0133804304478981,0.825969020882088,0.759072074484433,0.013928857345463,0.961348920760715,0.898642978466297,0.0445049848846417,0.0369737854966764,0.0362077764832132,0.0457480937456953,0.0471740756095519,0.0476366082689594,0.0445340831893895,0.0370486646242378,0.0362695212185743,0.0457839170690572,0.0472995219599793,0.0477544245325055
800,10,80,9000018,0.0133804304478981,0.825969020882088,0.759072074484433,0.017654970504156,0.947057679736367,0.905111503162335,0.0445049848846417,0.0369737854966764,0.0362077764832132,0.0455545324580534,0.0443100565748444,0.0456549813719002,0.0445340831893895,0.0370486646242378,0.0362695212185743,0.0455876134656865,0.0444058583371041,0.0457563918974108
800,15,80,9000018,0.0133804304478981,0.825969020882088,0.759072074484433,0.0139016950502157,0.986464544425561,0.913178568050512,0.0445049848846417,0.0369737854966764,0.0362077764832132,0.0457675314970382,0.0457810713815894,0.0454363783129991,0.0445340831893895,0.0370486646242378,0.0362695212185743,0.0458004963157139,0.0458848021729364,0.0455318312660188
800,20,80,9000018,0.0133804304478981,0.825969020882088,0.759072074484433,0.0111098780391323,1.01522962514498,0.921345162012428,0.0445049848846417,0.0369737854966764,0.0362077764832132,0.0459987938576068,0.046955575062999,0.0452273654576081,0.0445340831893895,0.0370486646242378,0.0362695212185743,0.0460318106558451,0.0470652874069633,0.0453176818852588
800,25,80,9000018,0.0133804304478981,0.825969020882088,0.759072074484433,0.0140011473424111,0.957162251510272,0.890792311334267,0.0445049848846417,0.0369737854966764,0.0362077764832132,0.0454750928412916,0.0444607728942421,0.0445084169808265,0.0445340831893895,0.0370486646242378,0.0362695212185743,0.0455077603500436,0.0445575173954433,0.0446003024883881
800,5,80,9000019,-0.0387335754685214,0.864048209630683,0.821007310866164,-0.052128691496241,1.06353720771111,1.01332400967025,0.0446275397469866,0.0374511197283535,0.0392027686602498,0.0472008824590539,0.0474719997705023,0.0514539987349891,0.0446617765861705,0.037538768902431,0.0392937334838881,0.0472558961816701,0.0476949837068562,0.0515921268763226
800,10,80,9000019,-0.0387335754685214,0.864048209630683,0.821007310866164,-0.0561205134283359,1.05716158342577,0.97454974098526,0.0446275397469866,0.0374511197283535,0.0392027686602498,0.0463659363170718,0.0463780845174424,0.048677974910476,0.0446617765861705,0.037538768902431,0.0392937334838881,0.0464115640002071,0.0465571103531657,0.048794738323036
800,15,80,9000019,-0.0387335754685214,0.864048209630683,0.821007310866164,-0.0581225206320903,1.05040981390733,0.96062686835227,0.0446275397469866,0.0374511197283535,0.0392027686602498,0.0464497162358908,0.0470732504412797,0.048691020370731,0.0446617765861705,0.037538768902431,0.0392937334838881,0.0465009120293078,0.0472872017110574,0.0488118824399959
800,20,80,9000019,-0.0387335754685214,0.864048209630683,0.821007310866164,-0.0367054017651251,0.997325356917744,1.00832340161205,0.0446275397469866,0.0374511197283535,0.0392027686602498,0.0468195222313506,0.0448775487082064,0.0523855112584061,0.0446617765861705,0.037538768902431,0.0392937334838881,0.0468667959615145,0.0449981588491469,0.0525379381859594
