"n","vare","B","seed","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","OG. 1","OG. 2","OG. 3","OG. 4","OG. 5","OG. 6","OG. 7","OG. 8","OG. 9","OG.10","OG.11","OG.12","OG.13","OG.14","OG.15","OG.16","OG.17","OG.18","OG.19","OG.20","NG. 1","NG. 2","NG. 3","NG. 4","NG. 5","NG. 6","NG. 7","NG. 8","NG. 9","NG.10","NG.11","NG.12","NG.13","NG.14","NG.15","NG.16","NG.17","NG.18","NG.19","NG.20","RG. 1","RG. 2","RG. 3","RG. 4","RG. 5","RG. 6","RG. 7","RG. 8","RG. 9","RG.10","RG.11","RG.12","RG.13","RG.14","RG.15","RG.16","RG.17","RG.18","RG.19","RG.20","CG. 1","CG. 2","CG. 3","CG. 4","CG. 5","CG. 6","CG. 7","CG. 8","CG. 9","CG.10","CG.11","CG.12","CG.13","CG.14","CG.15","CG.16","CG.17","CG.18","CG.19","CG.20"
8000,0.09,80,6000056,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24587436529972,0.937755735221157,0.717730581072456,0.573981888220087,0.494692642030515,0.468045827870205,0.482224431105625,0.525411437103239,0.585789831229514,0.651542598850915,0.710852725333909,0.75190319604496,0.762876996350535,0.731957111617099,0.647326527211119,0.497168228499061,0.269665200847389,-0.04699957037743,-0.46464309980893,-0.995082402080646,0.826224517740504,0.695826154466472,0.606144833528832,0.551552118403399,0.526419572565989,0.525118759492417,0.542021242658502,0.571498585540057,0.607922351612901,0.645664104352848,0.679095407235714,0.702587823737317,0.710512917333472,0.697242251499996,0.657147389712704,0.584599895447412,0.473971332179937,0.319633263386095,0.115957252541702,-0.142685136877426,1.42507624267855,1.08923094794429,0.843612006379409,0.676212176391302,0.57502421638738,0.528040884775047,0.523254939961711,0.54865914035478,0.592246244361658,0.642009010389754,0.685940196846474,0.712032562139224,0.708278864675411,0.662671862862442,0.563204315107724,0.397868979818663,0.154658615402666,-0.178434019732861,-0.61341616718051,-1.16229506853288,1.35019403222557,1.01205994052911,0.767602655310853,0.604505619541946,0.51045227619355,0.473126068236824,0.480210438642924,0.519388830383007,0.578344686428231,0.644761449749753,0.706322563318729,0.750711470106318,0.765611613083677,0.738706435221962,0.657679379492332,0.510213888865942,0.283993406313951,-0.0332986251924851,-0.453978762682208,-0.990363563184062
800,0.09,80,6000057,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.30845363272839,0.982079265452775,0.747498061368697,0.59249778000116,0.504866180875175,0.47239102351575,0.482860067447894,0.524061072196616,0.583781797286926,0.649810002243833,0.709933446592346,0.751939889857475,0.763617091564227,0.732752811237613,0.647134808402642,0.494550842584323,0.262788673307664,-0.0603639399023242,-0.487119237520633,-1.02968946002225,0.972130525029889,0.808005733516661,0.688712917635887,0.608477683110045,0.561525635661617,0.542082381013081,0.544373524886919,0.56262467300561,0.591061431091635,0.623909404867472,0.655394200055603,0.679741422378507,0.691176677558665,0.683925571318556,0.65221370938066,0.590266697467458,0.49231014130143,0.352569646605054,0.165270819100813,-0.0753607354888151,1.61765172813407,1.25121876377464,0.974966204353038,0.777599643324996,0.647824674146243,0.574346890272512,0.545871885159532,0.551105252263037,0.578752585038756,0.617519476942422,0.656111521429766,0.683234311956519,0.687593441978413,0.657894504951179,0.582843094330548,0.451144803572252,0.251505226132021,-0.0273700445344113,-0.396775414971315,-0.868005291722959,1.66974357801042,1.22077240059276,0.888460720907897,0.658237242446613,0.515530668699682,0.445769703157881,0.434383049311984,0.466799410652768,0.52844749067101,0.604755992857485,0.68115362070297,0.743069077698241,0.775931067334074,0.765168293101245,0.696209458490531,0.554483266992707,0.32541842209855,-0.00555637270116527,-0.453012413915661,-1.03152099805416
8000,0.09,80,6000057,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24483458636935,0.941211947452048,0.724664112634984,0.583480838113375,0.505951880082437,0.480366994737387,0.495015938273441,0.538188466885816,0.59817433676973,0.663263304120398,0.721745125133038,0.761909556002865,0.772046352925098,0.740445272094952,0.655396069707645,0.505188501958393,0.278112325042413,-0.0375427048450795,-0.453486831508866,-0.981430298753732,0.844473685203923,0.713205776618296,0.622778051264442,0.567525005420049,0.541781135362804,0.539880937370395,0.556158907720508,0.584949542690831,0.620587338559052,0.657406791602858,0.689742398099936,0.711928654327973,0.718300056564657,0.703191101087676,0.660936284174716,0.585870102103465,0.47232705115161,0.314641627596838,0.107148327716838,-0.155818352210705,1.43748156582208,1.1018753046428,0.856480026375299,0.689264047333245,0.588195683830316,0.541243252180192,0.536375068696549,0.561559449693066,0.604764711483419,0.653959170381286,0.697111142700344,0.722188944754272,0.717160892856745,0.669995303321444,0.568660492462043,0.401124776592221,0.155356472025656,-0.180676104923975,-0.619004637942994,-1.17166081071773,1.24058188742197,0.932863532119386,0.714843161142542,0.574304994791264,0.499033253365386,0.47681215716474,0.495425926489158,0.542658781638474,0.60629494291252,0.674118630611129,0.733914065034134,0.773465466481366,0.78055705525266,0.742973051647847,0.648497675966759,0.484915148509231,0.240009689575094,-0.0984344805358184,-0.542633141523674,-1.10480207308864
800,0.09,80,6000058,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24560169839549,0.929053651088128,0.702985545028225,0.555276851532457,0.473807041917503,0.446455587500042,0.461101959596754,0.505625629524319,0.567906068599415,0.635822748138722,0.697255139458919,0.740082713876686,0.752184942708702,0.721441297271646,0.635731248882198,0.482934268857037,0.250929828512843,-0.0724026008337059,-0.499183547865929,-1.04153354126715,0.834999202674184,0.691076622398935,0.590798241403082,0.528344597034055,0.497896226639285,0.493633667566204,0.509737457162242,0.54038813277483,0.579766231751399,0.62205229143938,0.661426849186204,0.692070442339301,0.708163608246104,0.703886884254041,0.673420807710546,0.610945915963048,0.510642746358978,0.366691836245767,0.173273722970847,-0.0754310561183525,1.48377124518574,1.12156392562763,0.854305554824221,0.669767453933467,0.555720944113314,0.499937346521707,0.490187982316593,0.51424417265592,0.559877238697635,0.614858501599684,0.666959282520013,0.703950902616571,0.713604683047303,0.683691944970157,0.601984009543079,0.456252197924016,0.234267831270915,-0.0761977692582777,-0.487373282505614,-1.01148738731315,1.20087587679423,0.893211305025181,0.674439709855605,0.532708653673422,0.456165698866548,0.432958407822901,0.451234342930396,0.499141066576949,0.564826141150478,0.636437129038898,0.702121592630127,0.750027094312079,0.768301196472673,0.745091461499824,0.668545451781448,0.526810729705462,0.308034857659782,0.000365398032325246,-0.408050086788993,-0.929064034416255
8000,0.09,80,6000058,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.22748688718423,0.924866505398783,0.709198199041016,0.568780698826478,0.491912735470713,0.466893039689267,0.482020342197685,0.525593373711512,0.585910864946292,0.651271546617571,0.709974149440894,0.750317404131805,0.76060004140585,0.729120791978573,0.644178386565521,0.494071555882236,0.267099030644265,-0.048440458432847,-0.464248180633556,-0.992025405242317,0.767499562714261,0.651301291719345,0.573836277992962,0.529562861777727,0.512939383316252,0.518424182851151,0.540475600625038,0.573551976880525,0.612111651860227,0.650612965806757,0.683514258962728,0.705273871570755,0.71035014387345,0.693201416113427,0.648286028533299,0.570062321375681,0.452988634883185,0.291523309298425,0.0801246848640148,-0.186748898177432,1.30641074496888,0.999816056607745,0.778823366225002,0.631752348305271,0.546922677333172,0.512654027793325,0.517266074170347,0.549078490948859,0.59641095261348,0.647583133648829,0.690914708539526,0.714725351770188,0.707334737825437,0.657062541189891,0.552228436348169,0.381152097784891,0.132153199984676,-0.206448582567858,-0.64633357538809,-1.1991821039914,1.15757239637527,0.859419888602252,0.650566053137876,0.518781455794298,0.451836662383673,0.437502238718154,0.463548750609894,0.517746763871047,0.587866844313765,0.661679557750202,0.726955469992512,0.771465146852848,0.782979154143362,0.749268057676209,0.658102423263542,0.497252816717513,0.254489803850277,-0.0824160495260133,-0.525694177599205,-1.08757401455714
800,0.09,80,6000059,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.20395574031713,0.912368583353593,0.705017390858345,0.570575773309833,0.497717341186496,0.475115704966776,0.491444475129112,0.535377262151946,0.595587676513718,0.660749328692869,0.719535829167839,0.760620788417068,0.772677816918999,0.74438052515207,0.664402523594723,0.521417422725398,0.304098833022536,0.00112036496457699,-0.398844370970038,-0.907121764302868,0.757570499213805,0.650714180232585,0.580337361199844,0.541164997991567,0.527922046483738,0.535333462552342,0.558124202073365,0.591019220922791,0.628743474976605,0.666021920110793,0.697579512201339,0.718141207124228,0.722431960755445,0.705176728970976,0.661100467646805,0.584928132658917,0.471384679883297,0.31519506519593,0.111084244472802,-0.146222826410104,1.2631305693748,0.976653803452399,0.771037396076368,0.635177551912591,0.557970475626952,0.528312371885333,0.535099445353616,0.567227900697684,0.613593942583418,0.663093775676702,0.704623604643417,0.727079634149445,0.719358068860669,0.670355113442972,0.568966972562235,0.40408985088434,0.164619953075171,-0.160546516199392,-0.582513352273465,-1.11238435048117,1.11532813350053,0.794548047399318,0.579371966880327,0.454344580597494,0.404010577204761,0.41291464535607,0.46560147370536,0.546615750906575,0.640502165613656,0.731805406480542,0.805070162161177,0.844841121309501,0.835662972579456,0.762080404624983,0.608638106100024,0.359880765658519,0.000353071954409743,-0.485400286358362,-1.11283462062585,-1.89740524219413
8000,0.09,80,6000059,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24879627122694,0.941561042987156,0.72205575063226,0.578500104233003,0.499113813860129,0.472116589584387,0.485728141476521,0.528168179607278,0.587656414047404,0.652412554867646,0.71065631213875,0.750607395931461,0.760485516316526,0.728510383364692,0.642901707146703,0.491879197733308,0.263662565195252,-0.0535284803967203,-0.47147422897186,-1.00195497045942,0.793411822543537,0.67659192725228,0.597123904716811,0.549763315550579,0.529265720367032,0.530386679779622,0.547881754401795,0.576506504847002,0.611016491728692,0.646167275660314,0.676714417255316,0.697413477127149,0.703020015889262,0.688289594155103,0.647977772538121,0.576840111651767,0.469632172109489,0.321109514524735,0.126027699510956,-0.120857712318399,1.34373240524693,1.03569498977109,0.811513712086528,0.659909935044919,0.569605021497933,0.529320334297245,0.527777236294525,0.553697090341448,0.595801259289686,0.642811105990911,0.683447993296797,0.706433284059017,0.700488341129242,0.654334527359146,0.556693205600402,0.396285738704682,0.161833489523659,-0.157942179090994,-0.574319904287604,-1.0985783232145,1.28515596718903,0.971471105511172,0.745465078058032,0.595552345563984,0.510147368763399,0.477664608390649,0.486518525180104,0.525123579866135,0.581894233183113,0.645244945865408,0.703590178647391,0.745344392263434,0.758922047447907,0.732737604935181,0.655205525459626,0.514740269755614,0.299756298557515,-0.00133192740030023,-0.40010994738346,-0.908163300657594
800,0.09,80,6000060,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.25846614175258,0.943224767967756,0.717216747401132,0.568583338752417,0.48546580072132,0.456005392007552,0.468343371310821,0.510620997330836,0.570979528767308,0.637560224319945,0.698504342688457,0.741953142572553,0.756047882671942,0.728929821686333,0.648740218315437,0.503620331258962,0.281711419216617,-0.0288452591118883,-0.439908445026844,-0.963336879828541,0.821331563892271,0.687462884664416,0.594924011920607,0.538070475339122,0.511257804598234,0.508841529376221,0.525177179351358,0.55462028420192,0.591526373606183,0.630250977242424,0.665149624788917,0.690577845923938,0.700891170325764,0.69044512767267,0.653595247642932,0.584697059914825,0.478106094166625,0.328177880076608,0.129267947323049,-0.124268174415775,1.35723953457101,1.03539310795694,0.80077975630504,0.641818533075782,0.546928491729651,0.504528685727129,0.503038168528698,0.530875993594838,0.576461214386032,0.628212884362762,0.674550056985509,0.703891785714754,0.704657124010981,0.665265125334669,0.574134843146301,0.419685330906358,0.190335642075323,-0.125495169886324,-0.5393880515181,-1.06292394935952,1.61996102391325,1.16556850210162,0.831930361603605,0.603811098889553,0.465975210429823,0.403187192694768,0.400211542154746,0.441812755280111,0.512755328541218,0.597803758408423,0.681722541352082,0.749276173842549,0.785229152350181,0.774345973345332,0.701391133298358,0.551129128679614,0.308324455959457,-0.0422583883917611,-0.515854907903681,-1.12770060610595
8000,0.09,80,6000060,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.22938029169199,0.926378940987548,0.71035064881839,0.569601380422989,0.492437101039817,0.467163775907346,0.482087370264049,0.525513849348397,0.585749178398863,0.651099322653919,0.709870247352036,0.750367917731687,0.760898299031344,0.729767356489479,0.645281055344563,0.49574536083507,0.269466238199471,-0.045250347323762,-0.460098430496157,-0.986772046079242,0.800101050599915,0.684086292736268,0.604713777514616,0.556852802059662,0.535372663496108,0.535142658948657,0.551032085542011,0.577910240400873,0.610646420649945,0.644109923413928,0.673170045817527,0.692696084985443,0.697557338042379,0.682623102113036,0.642762674322118,0.572845351794326,0.467740431654364,0.322317211026933,0.131444987036736,-0.110006943191524,1.35544897540401,1.04678109320051,0.821471935620034,0.66836057124275,0.576286068648832,0.534087496418452,0.530603923131781,0.554674417368989,0.59513804771025,0.640833882735733,0.680600991025611,0.703278441160054,0.697705301719235,0.652720641283325,0.557163528432495,0.399873031746916,0.16968821980676,-0.144551838807802,-0.554008075516598,-1.06984142173946,1.27534452104435,0.97209624047485,0.75277798778682,0.606336284383738,0.52171765166908,0.487868611046323,0.493735683918942,0.528265391690414,0.580404255764216,0.639098797543822,0.693295538432709,0.731940999834354,0.743981703152232,0.718364169789819,0.644034921150592,0.509940478638027,0.305027363655599,0.0182420976067849,-0.361468798104939,-0.845158802076097
800,0.09,80,6000061,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.18663749017246,0.890916373069306,0.680614881543205,0.54421780755655,0.470209943071727,0.447076080051126,0.463301010457133,0.507369526252137,0.567766419398526,0.632976481858686,0.691484505595007,0.731775282569875,0.742333604745679,0.711644264084807,0.628192052549645,0.480461762102583,0.256938184706008,-0.0538938876776933,-0.463549663086132,-0.98354434955692,0.794321298995861,0.682726584502711,0.605155141524824,0.556851160708898,0.53305883270163,0.529022348149718,0.539985897699858,0.561193671998747,0.587889861693084,0.615318657429564,0.638724249854886,0.653350829615746,0.654442587358841,0.637243713730869,0.596998399378528,0.528950834948513,0.428345211087522,0.290425718442253,0.110436547659403,-0.116378110614331,1.24628449187997,0.983606296995635,0.7907615864991,0.658414421032354,0.577228861237386,0.53786896775619,0.530998801230754,0.547282422303071,0.57738389161513,0.611967269808924,0.641696617526443,0.657235995409678,0.64924946410062,0.60840108424126,0.525354916473588,0.390775021439597,0.195325459781276,-0.0703297078593837,-0.41552642084039,-0.849600618519754,1.18868652394117,0.898361100091559,0.689802056059546,0.552204972838407,0.47476543142142,0.44667901280186,0.457141297973006,0.495347867928134,0.550494303660522,0.611776186163446,0.668389096430184,0.709528615454012,0.724390324228209,0.70216980374605,0.632062635000813,0.503264398985776,0.304970676694215,0.0263770491194066,-0.343320902745371,-0.814927597906842
8000,0.09,80,6000061,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.24762807422066,0.9384447221928,0.717689011446599,0.573504114914344,0.494033205528322,0.46741945622082,0.481806039924126,0.525336129570527,0.58615289809231,0.652399518421763,0.712219163491172,0.753755006232825,0.76515021957901,0.734547976462013,0.650091449814122,0.499923812567624,0.272188237654807,-0.0449721019920429,-0.463414033440637,-0.99499438375869,0.873186058038988,0.72459704265792,0.62060909843658,0.555224083626743,0.522443856480181,0.516270275248669,0.530705198183982,0.559750483537892,0.597407989562175,0.637679574508604,0.674567096628954,0.702072414174998,0.714197385398511,0.704943868551266,0.668313721885038,0.598308803651601,0.488930972102729,0.334182085490195,0.128064002065775,-0.135421419918759,1.52877746849918,1.15743021373423,0.883830701138521,0.695222714864848,0.578850039066011,0.521956457894807,0.511785755504033,0.535581716046486,0.580588123674964,0.634048762542265,0.683207416801185,0.715307870604522,0.717593908105072,0.677309313455635,0.581697870809006,0.418003364317983,0.173469578135364,-0.164659703586055,-0.609140696693476,-1.1727296170341,1.29241708084555,0.969582968246337,0.737659068174965,0.584594084718161,0.498336721962653,0.466835683995167,0.478039674902432,0.519897398771173,0.580357559688117,0.647368861739993,0.708880009013526,0.752839705595445,0.767196655572475,0.739899563031344,0.658897132058779,0.512138066741507,0.287571071166255,-0.0268551505802503,-0.443191894411282,-0.973490456240112
800,0.09,80,6000062,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.19793440802698,0.901401953830131,0.691036507956433,0.55518334551387,0.482187741610431,0.460394971354103,0.478150309852875,0.523799032214734,0.585686413547669,0.652157728959667,0.711558253558718,0.752233262452808,0.762528030749926,0.730787833558061,0.6453579459852,0.494583643139331,0.266810200128442,-0.0496171079394787,-0.466353005956443,-0.995052218814462,0.712007654350163,0.625196543305859,0.568921298230751,0.538672637676032,0.529941280192898,0.538217944332541,0.558993348646155,0.587758211684934,0.620003252000073,0.651219188142764,0.676896738664203,0.692526622115582,0.693599557048095,0.675606262012937,0.634037455561301,0.564383856244381,0.462136182613371,0.322785153219465,0.141821486613856,-0.0852640986522613,1.15539663506984,0.90610232260076,0.72836955025104,0.612214719182889,0.547654230558517,0.524704485540136,0.533381885289957,0.56370283097019,0.605683723743046,0.649340964770736,0.684690955215471,0.701750096239462,0.690534789004919,0.641061434674055,0.543346434409078,0.387406189372202,0.163257100725635,-0.139084430368411,-0.529602002747725,-1.0182792152501,1.04926261079915,0.822474991802286,0.663013066782654,0.561581424234316,0.508884652651333,0.495627340527766,0.512514076357675,0.550249448635122,0.599538045854168,0.651084456508873,0.695593269093299,0.723769072101506,0.726316454027556,0.693940003365509,0.617344308609426,0.487233958253368,0.294313540791397,0.0292876447175723,-0.317139141474044,-0.754262229289391
8000,0.09,80,6000062,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26724028525985,0.955517273927562,0.732418031135338,0.586092350050396,0.504690023839955,0.476360845671237,0.489254608711462,0.53152110612785,0.591310131087621,0.656771476757995,0.716054936306192,0.757310302899434,0.768687369704939,0.738335929889928,0.654405776621622,0.505046703067241,0.278408502394004,-0.0373590322308679,-0.454106107640155,-0.983682930666636,0.87259928563486,0.730076512067978,0.630478195662842,0.567995863843703,0.53682104403481,0.531145263660412,0.54516005014476,0.573056930912102,0.60902743338669,0.647263084992771,0.681955413154596,0.707295945296415,0.717476208842477,0.706687731217032,0.669122039844329,0.598970662148619,0.490425125554151,0.337676957485174,0.134917685365938,-0.123661163379307,1.56919119133909,1.19289739431025,0.914721639009716,0.721884197074518,0.601605340141684,0.541105339848246,0.527604467831233,0.548322995727675,0.590481195174604,0.641299337809049,0.687997695268041,0.71779653918861,0.717916141207786,0.6755767729626,0.577998706090081,0.412402212227262,0.16600756301117,-0.173964969921162,-0.620295114932705,-1.18576260038643,1.42011749494846,1.05740364042673,0.794665959391006,0.618788061511652,0.516653556459021,0.475146053903465,0.48114916351534,0.521546494965001,0.583221657922802,0.653058262059097,0.717939917044242,0.76475023254859,0.780372818242497,0.751691283796317,0.665589238880404,0.508950293165113,0.268658056320799,-0.0684038619821841,-0.515351852073481,-1.08530230428274
800,0.09,80,6000063,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.3035684880697,0.982527008266441,0.7519262304939,0.599681922107052,0.513709850460878,0.481925782910356,0.492245486810464,0.532584729516181,0.590859278382486,0.654984900764356,0.712877364016771,0.752452435494709,0.761625882553148,0.728313472547068,0.640430972831446,0.485894150761261,0.252618773691493,-0.0714793910228819,-0.498484576026883,-1.04048101396553,0.768640344860992,0.659706550202907,0.587804246517732,0.547525625834167,0.533462880180916,0.54020820158668,0.562353782080161,0.594491813690061,0.631214488445082,0.667113998373925,0.696782535505292,0.714812291867886,0.715795459490407,0.694324230401559,0.644990796630042,0.562387350204559,0.441106083153811,0.2757391875065,0.060878855291329,-0.208882721463002,1.25592425679603,0.970872140741662,0.767222610249249,0.633608131236095,0.558661169619506,0.531014191316786,0.53929966224524,0.572150048322175,0.618197815464896,0.666075429590707,0.704415356616913,0.721850062460822,0.707012013039736,0.648533674270962,0.535047512071805,0.35518599235957,0.0975815810515628,-0.249133255934912,-0.696326052682549,-1.25536434327404,1.23539048552774,0.946479391764499,0.739796195847661,0.60427675039412,0.528856908020768,0.502472521344501,0.514059442982214,0.5525535255508,0.606890621667154,0.666006583948171,0.718837265010744,0.754318517471768,0.761386193948138,0.728976147056747,0.64602422941449,0.501466293638262,0.284238192344957,-0.0167242218485309,-0.412485096325308,-0.914108578468478
8000,0.09,80,6000063,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.26898966120319,0.954355817662426,0.729318128027705,0.581885223977387,0.500065737189836,0.471868299343417,0.485301542116494,0.528374097187431,0.589094596234593,0.655471670936344,0.715513952971048,0.75723007401707,0.768628665752774,0.737718359856523,0.652507788006683,0.501005581881618,0.271220373159692,-0.0488392064807304,-0.471164525361286,-1.00774695180361,0.839876620842465,0.702827991549607,0.608573482040839,0.551193831435562,0.524769778853175,0.523382063413077,0.541111424234668,0.572038600437348,0.610244331140515,0.64980935546357,0.684814412525912,0.70934024144694,0.717467581346054,0.703277171342654,0.660849750556139,0.584266058105908,0.467606833111362,0.304952814691899,0.0903847419669187,-0.182016645944179,1.4457957356419,1.100429856472,0.848204786040773,0.676690607841859,0.5734574053689,0.526075262115535,0.522114261575407,0.549144487242156,0.594736022609424,0.64645895117085,0.691883356420077,0.718579321850745,0.714116930956496,0.66606626723097,0.561997414167808,0.389480455260651,0.136085474003141,-0.210617446111082,-0.663058221588377,-1.2336667689351,1.17820350740798,0.892677080799378,0.691054827293633,0.561854848745342,0.4935952470091,0.4747941239395,0.493969581391136,0.539639721218603,0.600322645276494,0.664536455419403,0.720799253501924,0.757629141378651,0.763544220904179,0.7270625939331,0.636702362320009,0.4809816279195,0.248418492586166,-0.0724689418253976,-0.493162573460597,-1.02514430046484
800,0.09,80,6000064,-1,-0.842105263157895,-0.684210526315789,-0.526315789473684,-0.368421052631579,-0.210526315789474,-0.0526315789473685,0.105263157894737,0.263157894736842,0.421052631578947,0.578947368421053,0.736842105263158,0.894736842105263,1.05263157894737,1.21052631578947,1.36842105263158,1.52631578947368,1.68421052631579,1.84210526315789,2,1.22497398316105,0.930033352982015,0.719894018750699,0.583116394342156,0.508260893631441,0.483887930493613,0.498557918803729,0.540831272436847,0.599268405268022,0.662429731172313,0.718875664024777,0.757166617700472,0.765863006074453,0.73352524302178,0.648713742417508,0.499988918136696,0.2759111840544,-0.0349590459543224,-0.444061358014413,-0.962835338250817,0.878267656388784,0.731914892067755,0.629194906995033,0.564247408544501,0.531212104090038,0.524228701005527,0.537436906664849,0.564976428441884,0.600986973710516,0.639608249844624,0.674979964218091,0.701241824204797,0.712533537178624,0.702994810513454,0.666765351583167,0.597984867761646,0.49079306642277,0.339329654940423,0.137734340688485,-0.119853168959163,1.47367490165348,1.12612959255917,0.870218176023527,0.69395746649982,0.5853642784413,0.532455426301222,0.523247724532844,0.54575798758942,0.588003029924206,0.63799966599046,0.683764710241436,0.713314977130392,0.714667281110582,0.675838436635263,0.584845258157691,0.429704560131123,0.198433157008813,-0.120952136755982,-0.540434506710006,-1.0719971384,1.33296406440619,0.973598133523665,0.720593058107848,0.559254506807592,0.474888148271751,0.452799651149179,0.478294684088727,0.53667891573925,0.6132580147496,0.69333764976863,0.762223489445194,0.805221202428144,0.807636457366334,0.754774922908617,0.631942267703845,0.424444160400872,0.117586269648552,-0.303325735904265,-0.852986187608723,-1.54608941681597
