"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.RG.5","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.SG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.RG.5","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.SG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.RG.5","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.SG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,3000004,0,1,2,3,4,0.104939988704091,0.155358896482741,0.223458227598354,0.306737864291285,0.397377955452114,0.133730750703428,0.175577008074864,0.226570953759253,0.285192050541218,0.348241950693884,0.105646973968423,0.15674658939459,0.226457850580446,0.31133401000432,0.401448098518401,0.11651267420834,0.164618543089426,0.227273301044165,0.301956830950551,0.382157445353778,0.105083238472765,0.155741508017317,0.224528840975345,0.308371231232067,0.398141030135626,0.0245253101781825,0.0209829834941072,0.0162158709573354,0.0262037971274523,0.0471368439260088,0.0268596574884008,0.0207432182207407,0.0155430319131253,0.0232850099477538,0.0406065790415867,0.0300828039282638,0.023824591360917,0.0159542070322024,0.0305287014103615,0.0568512542824928,NA,NA,NA,NA,NA,0.0299257962309834,0.0242007657185622,0.0161999771010167,0.0290328842648148,0.05493869185625,0.024598189562438,0.0209688540282579,0.0162619348918425,0.026801781952225,0.0479884173314425,0.0267004724601027,0.0206256420487598,0.0155276280789582,0.0235634598183886,0.0409985047721613,0.0295562917364474,0.0235665298081585,0.015988686561749,0.0312204535674244,0.0574210437039306,NA,NA,NA,NA,NA,0.0298107565248275,0.0241022855679857,0.0162856208698276,0.0299046496937975,0.0561068506692861
8000,0.25,80,3000004,0,1,2,3,4,0.10594639981731,0.16355563519198,0.243188723426661,0.337771283993524,0.431912154019152,0.135487191556963,0.183975178052123,0.244730671376311,0.313942385414287,0.384619234243295,0.104933536443055,0.163481225504801,0.24668232475641,0.345617594366082,0.441054879082568,0.111263830706654,0.167281471905179,0.245144797248444,0.337222168321406,0.427129270704369,0.102068695145765,0.160490189930644,0.244797950592462,0.345847859498837,0.443008525595506,0.00820629572883714,0.00687525736707091,0.00514769558165901,0.00836330701290469,0.0139708340114959,0.00862092260376528,0.00664043509513822,0.00502937049786816,0.00759883916507556,0.012355311185131,0.00956207212373658,0.00762301593747756,0.00515572936502731,0.0095575860784414,0.0159422353432846,NA,NA,NA,NA,NA,0.0101338013891964,0.00821148615451579,0.00529537041781554,0.00986495224378505,0.0166043699645491,0.00818244090781301,0.00686206980500713,0.00514549464099393,0.00837331041543013,0.013961691344584,0.00860564368316167,0.00663284469448783,0.00502842451185355,0.00760528928487882,0.0123579813208835,0.00952225311489049,0.00760514650261032,0.00515419366131167,0.00957137630969715,0.0159240005691602,NA,NA,NA,NA,NA,0.0100979888102557,0.00819631408433865,0.00529276497362174,0.00987540985868599,0.0165886270745692
400,0.25,80,3000005,0,1,2,3,4,0.194024147911493,0.217959487349342,0.262346383037721,0.320498487803891,0.378797367895857,0.17965711473129,0.216326981319733,0.26316556110167,0.316263426359174,0.369429431492225,0.15187300040354,0.198456457991873,0.264862145004087,0.342090043313296,0.414288401707571,0.160992588141211,0.203205717097452,0.264705526491556,0.337547112803831,0.406721155586984,0.155703543306764,0.199116064277289,0.262779808523727,0.338050349532799,0.408905743466428,0.0615587998531639,0.03606164477373,0.022700145732791,0.0368980910953234,0.05457411301442,0.0439256092767525,0.030611805955105,0.0225708957247511,0.0319577146623004,0.0485509746375434,0.0549211386609357,0.0368949474401475,0.0229145165558376,0.0388957232444261,0.0607356943670891,NA,NA,NA,NA,NA,0.0573598471399444,0.0391912923779693,0.0234123305282394,0.037977960505048,0.0605942010567524,0.0592662969760618,0.0354819666164788,0.0228296031469356,0.0375359669081553,0.0556403231081591,0.0431252558787931,0.0303969404801728,0.022547090191045,0.0323249566669755,0.0492075566429579,0.0520667529912435,0.0361302402830498,0.0229318172154782,0.0399329494465012,0.0617354327327526,NA,NA,NA,NA,NA,0.0553511481695814,0.0388622516904701,0.0233828518578678,0.0386462928043946,0.0615057194157417
800,0.25,80,3000005,0,1,2,3,4,0.0880622814298647,0.13900270109813,0.216757906495426,0.3147610478635,0.411611926055231,0.119055398485428,0.161409310324683,0.217294098417134,0.283326309350281,0.351748204046958,0.0915086140179839,0.141005322780767,0.217681476831324,0.31430164680525,0.408271305533378,0.095814341799096,0.146922315244971,0.220691730042105,0.311395446824353,0.402716259857526,0.0907286150271307,0.140147110384043,0.216941891338751,0.314072213273365,0.408693574217467,0.029557540122995,0.0247259651341903,0.0172329304883391,0.0281271504420739,0.0478668500273118,0.0244796561607981,0.0197246359389352,0.0158197547165129,0.0242060992147296,0.0391693478084045,0.0265176458351907,0.0220692092308672,0.016418742100979,0.0314502276384669,0.050890494868637,NA,NA,NA,NA,NA,0.0273858895305041,0.023241012680798,0.0173089711559454,0.0323081648352165,0.0521311900356372,0.0275001672669604,0.0237309160372136,0.0171543234553082,0.0288885058703875,0.0478314960658816,0.0242136636709379,0.0196050925841626,0.0158685844554161,0.0246585821887568,0.0398721511174979,0.0258520098082521,0.0218149089422537,0.0165706775283362,0.0325576629503691,0.0521700101679149,NA,NA,NA,NA,NA,0.0267896506295347,0.0229773663766853,0.0177280967411136,0.0337771085021574,0.0539265501008015
8000,0.25,80,3000005,0,1,2,3,4,0.100155592825066,0.155897615701329,0.234524950706414,0.330405402986607,0.428731875731833,0.131488303866146,0.178084718980131,0.236108584551605,0.302790186323274,0.372668261707524,0.102475810366959,0.158493906504325,0.23685139606608,0.33154619472348,0.427739891892556,0.107120093483237,0.16102201610618,0.235029941308488,0.32388560298113,0.414825926181278,0.100163026520547,0.156174455847038,0.235861839308471,0.332749092645125,0.430207488713984,0.0074802489816804,0.00647121005492555,0.00511222973007842,0.00871526180163676,0.0145566449075973,0.0077562612444548,0.00617077176032746,0.00495967654663582,0.00755630426909089,0.0122948635047165,0.00829542433860853,0.00688351619360231,0.00508110919849937,0.00946921736987019,0.0158953887026125,NA,NA,NA,NA,NA,0.00881475791692391,0.00741490063599227,0.00520101880510548,0.00985441372779899,0.0164803310898168,0.00747126320135316,0.00646465361372912,0.0051107182915327,0.00872834187966466,0.0145641688576567,0.00775245343834083,0.00616772888793406,0.00495912769687966,0.00756474321913393,0.0123067982173123,0.0082863103809485,0.0068780295882635,0.00508039135918152,0.00948859761234268,0.0159097602726199,NA,NA,NA,NA,NA,0.00880900288377592,0.00741231170574951,0.00520105504187493,0.00987211460258972,0.0164975007312908
400,0.25,80,3000006,0,1,2,3,4,0.113460358494138,0.163203088845988,0.227799223103192,0.300765075582839,0.371225013729286,0.138421369072776,0.177519388105125,0.223176945787514,0.274081569656521,0.328134612271618,0.115268092343428,0.163861387133813,0.224834271938695,0.294734356029846,0.36751689621526,0.133512295232089,0.175764442845724,0.226010831291257,0.28134740434514,0.337356323957332,0.100384961165534,0.149391901626582,0.215390313063214,0.298275069024565,0.396402935384725,0.0348343264949759,0.0275270045162429,0.0228552515105728,0.0397137639200623,0.0597309324331439,0.0671238216370301,0.0525199631726166,0.0317112900875412,0.0346358138489662,0.0869507680630482,0.0858263531631364,0.0678841653414039,0.0355025255482756,0.0512958249761387,0.15038659121537,NA,NA,NA,NA,NA,0.0691467892537354,0.0825246857051761,0.0862761707816256,0.0518493017839053,0.178474716400767,0.0345741962051805,0.0272109368042613,0.0234602527785234,0.0419285373498511,0.0627227816980996,0.0566493157974606,0.0466435475300938,0.0332488798695127,0.0330208837445484,0.0665615347588825,0.0990548612020463,0.0826922029758254,0.0487986036315262,0.0483360383644364,0.163673458406901,NA,NA,NA,NA,NA,0.100684699459628,0.143553291884502,0.168377526965063,0.0949521804024491,0.280837108340152
800,0.25,80,3000006,0,1,2,3,4,0.10763428819592,0.162712630167658,0.240037776281016,0.334320627438087,0.431794513966667,0.124799108071858,0.176308420779465,0.242357557350778,0.319608509334559,0.400951570327654,0.0930690060824349,0.153675120108006,0.24274906044608,0.353199410324692,0.465441718826592,0.100477357292705,0.15908838948096,0.242282736963965,0.343825435395519,0.447733670038175,0.0913780577067274,0.152266031427046,0.242384285446266,0.354162173847299,0.466746383794739,0.0265137882387116,0.0227057623445368,0.0169019503275271,0.0277946911098381,0.0476800183733607,0.0245155692192313,0.0203093975284431,0.0163077023529213,0.0239733893578731,0.0394758791224292,0.0253099750415191,0.0223391299829789,0.0168309041308096,0.0302366995512288,0.0518885209837167,NA,NA,NA,NA,NA,0.0270726532860914,0.024241483957846,0.017541270850549,0.0306571764585814,0.0522050288430884,0.0264824049799888,0.0226225760901521,0.0168077825547151,0.0282911917417632,0.0483447191426789,0.0244166140617719,0.0201941891552965,0.016254545554888,0.0242664293933219,0.0399012828931478,0.0251389783794288,0.0221767448414632,0.01674664399431,0.0309018191386751,0.0523948053867131,NA,NA,NA,NA,NA,0.0270207336747111,0.0241573433190978,0.0175017703519376,0.031376079023074,0.0529932311131389
8000,0.25,80,3000006,0,1,2,3,4,0.120869036355259,0.172779882847174,0.242170592671161,0.323930444508613,0.406800717151939,0.150381978436286,0.192243032502127,0.242707399714234,0.299500861631899,0.358579114266612,0.122287172584125,0.174082279613035,0.243499298528079,0.325168302409791,0.407390923683254,0.129412855363618,0.178765184763204,0.242915632875606,0.31752561589218,0.393598819514538,0.118528380262996,0.170766196040544,0.242227024415277,0.327101559266232,0.412069801622616,0.00890019002178692,0.00697607069788537,0.0051141683171125,0.00877931540489128,0.0146014261510425,0.00907561956701603,0.00673266452858318,0.00501269098023146,0.00766272390299691,0.0126924676451619,0.0104236215143746,0.00784574412737786,0.00515710411093306,0.00977725702897624,0.0167145450541251,NA,NA,NA,NA,NA,0.0109040229888792,0.00838788780591732,0.00526560345716918,0.0102451734783572,0.0175949328517136,0.008889472205897,0.00697151730947981,0.00511438664459169,0.00879275733681133,0.0146155161703571,0.00907009607048785,0.00672995256686781,0.00501285223000488,0.00767132404533116,0.0127054808139685,0.0104052195854008,0.00783910107577387,0.00515772431385713,0.00979772664604883,0.0167345934902086,NA,NA,NA,NA,NA,0.0108912554382813,0.00838459480639837,0.00526696915024526,0.0102637976569781,0.0176151823173459
400,0.25,80,3000007,0,1,2,3,4,0.116235319121845,0.178200845834671,0.27703343602611,0.391183560774169,0.484564168858886,0.184660426312652,0.225735811256195,0.278426648421892,0.336589959874821,0.392399389352573,0.162089302455844,0.211053393039197,0.282815339698371,0.362982499790185,0.433992689120152,0.173798602043894,0.219300256304735,0.284678559995638,0.358119146948192,0.424544871046422,0.149608664176596,0.199682038580665,0.279138623400932,0.370667023094722,0.44938820983092,0.034365717377334,0.0312205124020244,0.0231944092553465,0.0375941399191341,0.049080655956181,0.0412354608957151,0.0310609305341663,0.0228779025988754,0.0321468510585623,0.0483274128752231,0.0482978817490118,0.0357889187248345,0.0230335201617441,0.0389014695108096,0.0578570104863273,NA,NA,NA,NA,NA,0.0472032516171268,0.0397930373233914,0.0237634712305503,0.0418599605398988,0.0622470674453777,0.0346584101876727,0.031803478619543,0.023257987161192,0.0388540948371001,0.0507345206397173,0.0418860088359848,0.0313837498183736,0.0228679713450021,0.0328484568648888,0.0497605376831207,0.0493893041953668,0.0366761370954861,0.0231417130951691,0.040651769577865,0.06075995305728,NA,NA,NA,NA,NA,0.0484483182273631,0.0408074474881461,0.0237353175918675,0.0436408558385377,0.0651197633637786
800,0.25,80,3000007,0,1,2,3,4,0.0844209242953408,0.143780148658402,0.232535922503254,0.349584339084284,0.48368060302348,0.116722371885077,0.166863042074255,0.234124735937809,0.320208848452082,0.423839131479778,0.0849415674263942,0.142663601284682,0.231819862090016,0.357346277486704,0.512641285265168,0.0926856806013946,0.150125651986051,0.234764202028401,0.34506516637897,0.47009023382743,0.0822858216981625,0.137274731605979,0.224042998623536,0.350882331310764,0.514599248840417,0.0193358683985956,0.0196133955282492,0.0171795005861179,0.0254414986268912,0.0496057106231051,0.0224032181690624,0.0199158477368457,0.0171567396816638,0.0232527397467103,0.0437994335289213,0.0223378391604748,0.0213871724775443,0.0178980781377003,0.0297944534606485,0.0668191267471915,NA,NA,NA,NA,NA,0.0236769487743778,0.0246531059503367,0.0238649731029557,0.0291214148588648,0.0735387285827345,0.0195283662190384,0.0197056767341635,0.0171101778101789,0.0256795762963087,0.0503722789652186,0.0226372937309886,0.0200496222734655,0.0171413119398626,0.0233264662528427,0.0445650705529214,0.0228069459496733,0.0216964776212982,0.0179444378450876,0.0302645665280222,0.0694179877278014,NA,NA,NA,NA,NA,0.0239317467752608,0.0268637472698437,0.0303775732363662,0.0296304108639145,0.087252126403855
