"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.RG.5","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.SG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.RG.5","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.SG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.RG.5","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.SG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,6000004,0,1,2,3,4,0.0711679306679693,0.127854352747366,0.216067194254317,0.329533076376967,0.4477854089723,0.106225327820432,0.155929786381073,0.220501923426826,0.297424605238903,0.38083333228373,0.0788580152319963,0.136654978200914,0.222145375112106,0.32982053332509,0.443670818531295,0.0757833606664624,0.132419208081149,0.217540453512061,0.328075470380007,0.450896172372718,0.0831436936686385,0.140226672444422,0.222956485480579,0.326035223709768,0.43487037513495,0.01573716649203,0.0164209024428528,0.0159177541198753,0.0268098415558161,0.0428491370057516,0.0181425854702148,0.0160063264020867,0.0155465278167887,0.0247555730218185,0.0393505787743912,0.0181403199790752,0.0170058951550111,0.0160220368852964,0.0306912745060946,0.050262652930932,NA,NA,NA,NA,NA,0.019247041656289,0.0170975825538293,0.0171059058141862,0.0358710189374839,0.058867515651132,0.0158347822342595,0.016418065286399,0.0159280253329933,0.0272693109625382,0.0435655499567876,0.0182550146209674,0.0159933656164195,0.0155595812822319,0.0252280966142325,0.040238243316187,0.01835792414231,0.0170412352027274,0.0160929168786677,0.0317480379685992,0.0517588037965082,NA,NA,NA,NA,NA,0.0195406665266635,0.0171950836649009,0.0173241324951742,0.0372529306054408,0.0611889618705144
8000,0.25,80,6000004,0,1,2,3,4,0.0988185581433128,0.154356482546871,0.232218561856245,0.326989707493755,0.424741075089633,0.126191935262755,0.173293825311073,0.232163437475305,0.300182211747988,0.372078405520591,0.0946938788513208,0.151576589351401,0.232818576132198,0.332320267463983,0.434072062108553,0.101703745941227,0.155779533331255,0.230770738441205,0.321753122323506,0.416074543497951,0.0907623823552559,0.147630713957519,0.230749777151668,0.333732706269686,0.438503357212311,0.00764124288457427,0.00653900062038093,0.00505724665731507,0.00877503061425957,0.015036874280007,0.00817959368090642,0.00643569568066841,0.00494574517441749,0.00773153288058459,0.0131608527367555,0.00883071857395462,0.00732194626696012,0.00507026706749616,0.0100653597329463,0.0179308644509927,NA,NA,NA,NA,NA,0.00960680139260996,0.00815310919225679,0.00525448092782885,0.0106123654229091,0.0191028989871726,0.00762625484874532,0.00652836119167179,0.00505477956832404,0.00878675244336157,0.0150311530350728,0.0081691980546228,0.00642787161483374,0.00494400749204908,0.00773964682884303,0.0131645578254317,0.00880615646332878,0.00730572876721889,0.00506699028838902,0.0100834388317066,0.0179097836109265,NA,NA,NA,NA,NA,0.00958764520562371,0.00814145057747594,0.00525112525793048,0.0106287751783038,0.019091905062533
400,0.25,80,6000005,0,1,2,3,4,0.0835626002672651,0.14517666136495,0.24032378353173,0.35769143403894,0.47029300221674,0.140156173706943,0.183416454142573,0.241330019141637,0.311312858201068,0.383986538337204,0.115892584511398,0.168687133668023,0.247727363401856,0.345571871597377,0.440412891501602,0.112533743760802,0.167195833185396,0.244107896866361,0.337115895313977,0.430614288399758,0.115262109045486,0.166970403032352,0.246367885413835,0.346587895783683,0.443235984298009,0.0262042116506884,0.0250564536378909,0.0226684030590927,0.0371363298942501,0.0564084328024906,0.0306398722130178,0.024807225946792,0.0221647084063479,0.0343668782893865,0.0535486221012867,0.0342693949603074,0.0272233828013486,0.0226859666481085,0.0424478922097749,0.066427939429069,NA,NA,NA,NA,NA,0.0369749872972425,0.0316839808321204,0.0232838751102364,0.054909847258237,0.0858459474887495,0.0259991836358267,0.0249019085520794,0.0226593335068978,0.0383305007621563,0.0567797411747024,0.0306463010844174,0.0246168441269783,0.0220412156046974,0.035593531985007,0.0551875563500405,0.0344244704168758,0.026964014945755,0.0227676879571215,0.0451414792354724,0.0677751011182976,NA,NA,NA,NA,NA,0.0375127105952236,0.0339562058911821,0.0233614896576597,0.0667924641049158,0.100494544199301
800,0.25,80,6000005,0,1,2,3,4,0.0716631507894892,0.123505118678562,0.202285945009334,0.308191957712518,0.431677579948403,0.0861799958132333,0.132269437452802,0.197770287466271,0.283040068671701,0.383078720532329,0.0588915280705895,0.110117920344169,0.197962725181864,0.324998294305346,0.473822476395048,0.0675429955702314,0.116143697625088,0.196242055739462,0.308347400680422,0.435946613915362,0.060806830930361,0.111404113573024,0.197278665280922,0.319860143912604,0.461072595079309,0.01847168390826,0.0179455976076141,0.0157368140220778,0.028726559059958,0.055788460527331,0.0185788186554193,0.0174564439750532,0.0156055029747799,0.0241264155213388,0.0440564261573611,0.0173156397317692,0.0182229150412575,0.0160269579863321,0.0319661940196991,0.0648030036930419,NA,NA,NA,NA,NA,0.0181355260603967,0.0188747941962655,0.0164971728984492,0.0324080906449185,0.0613104953462467,0.018605149839555,0.0178983866458139,0.0155917427330675,0.0292578425455857,0.0566078788551707,0.0189698284361845,0.0178019012657569,0.0157860412826815,0.0242818869507575,0.0450361367077044,0.0179207140022968,0.0187946413862191,0.0163899869018983,0.0326034067793828,0.0686504748076578,NA,NA,NA,NA,NA,0.01893948011401,0.019602519271164,0.017239059236836,0.0326763999040037,0.0641729795886085
8000,0.25,80,6000005,0,1,2,3,4,0.115252134843447,0.168536601414609,0.2405830683356,0.32536646609772,0.41009802671254,0.143421842878599,0.187636135667388,0.241415783616819,0.301984361413136,0.364488938246495,0.114050079470719,0.168387360483186,0.242386692764846,0.329497085623863,0.415838182221127,0.118207775430879,0.17051442753824,0.240744470426299,0.323123714078631,0.405498237475652,0.112392457503186,0.166562808888533,0.241253107164179,0.329692265527911,0.417059361915257,0.00835738793846053,0.00673440261823186,0.0050727796312598,0.00841380059802529,0.0136802352717093,0.00843391706317172,0.006409531288954,0.00499029599462726,0.00757649806945534,0.0122162602914397,0.00951260389702814,0.0073981507714369,0.00511010285638629,0.00951919723469245,0.0158016604873477,NA,NA,NA,NA,NA,0.00997034867346677,0.00788170387172555,0.00524692411610378,0.00987689600550422,0.0164624316622899,0.00833834836433615,0.00672531359736608,0.00507237530217112,0.00842566662629629,0.0136869781121802,0.00842418268765486,0.00640450060020773,0.00499013571605529,0.00758407459223088,0.012225546504862,0.00948476712328371,0.007385934652114,0.00510995468115951,0.00953706568679004,0.0158098630065644,NA,NA,NA,NA,NA,0.00994888338013969,0.00787322333529454,0.00524710519401455,0.00989092123923483,0.0164704122038871
400,0.25,80,6000006,0,1,2,3,4,0.102408364497906,0.146481213026453,0.224804689578244,0.330201379477935,0.43264501938601,0.148861897249087,0.172661321574999,0.224016334205363,0.296505631840487,0.36999782654946,0.140913856548711,0.154745421117756,0.220652289034548,0.327845211923237,0.420528845131994,0.156077659591772,0.155697534362618,0.215250833173499,0.325220460691257,0.415089810015029,0.174626812146402,0.165672361099052,0.215450336938799,0.320004417226258,0.407339475209197,0.0307224330822701,0.024818712707862,0.0226028078705215,0.036171244635543,0.0537486481665137,0.0424259465803138,0.0274828569376248,0.0231445367906316,0.0342457682378735,0.0489904658514864,0.0577979841529237,0.0319529600389927,0.0239079820315945,0.0412432492944189,0.0567516417095984,NA,NA,NA,NA,NA,0.0857111363937136,0.0420044943776881,0.0282366661845312,0.0413311816234053,0.0540745711846367,0.0303513584208635,0.0245229956206795,0.022648684242219,0.0371995748776608,0.0548679946663198,0.0415875902210236,0.0271805365448891,0.0230244398738847,0.0347937256604974,0.0500114126854557,0.0562934993310341,0.0311111023840828,0.023783258189859,0.0428148910844604,0.0579098735748954,NA,NA,NA,NA,NA,0.0933801916640746,0.0426224366289745,0.0300617077604345,0.0421347843227062,0.0545599277441306
800,0.25,80,6000006,0,1,2,3,4,0.0952543568078987,0.139405146643007,0.204115983292322,0.289963242989446,0.391079759309505,0.135354594848457,0.169338521280179,0.211060937921035,0.261434075422341,0.320826577211291,0.11344330998254,0.155012333708891,0.210044627893522,0.280603597392853,0.366920755556432,0.122624545023266,0.163333145358005,0.214160369378547,0.275323673848848,0.345866699670356,0.113009487868815,0.153042084991648,0.206888486568299,0.277879884340799,0.367616664867654,0.0257238039942198,0.0217072461504306,0.0167138403278445,0.0259612123384504,0.0545030987353399,0.0261608445379936,0.0212772396796309,0.0165379890859567,0.0222499672549232,0.0437655634838383,0.0287639712380284,0.0234939014716189,0.0170036810576972,0.0288343264580961,0.0659587545996984,NA,NA,NA,NA,NA,0.0266508931150454,0.0221296439397839,0.0176681021167715,0.0270179208700994,0.0596387448186128,0.0255180966240873,0.0215103502006486,0.0165113234745138,0.0261775482528153,0.0545872619818684,0.0261207454358578,0.0210777471031739,0.0163323213509504,0.0223204122669527,0.0437611409722959,0.0287874408326877,0.0231418927650104,0.0166045629649089,0.0289701749046183,0.0651597787529183,NA,NA,NA,NA,NA,0.0273787783784415,0.0231818652895006,0.0185391104912564,0.0271679890072384,0.0625666093529049
8000,0.25,80,6000006,0,1,2,3,4,0.107807219459445,0.164633798557375,0.241613126864375,0.334079023190127,0.431079090452578,0.136947955940575,0.184603681484488,0.24324536208324,0.310250750008253,0.380722002242424,0.105116967332571,0.162934652404803,0.243214822316067,0.340042804568753,0.439355603577505,0.111901208080983,0.167564438017221,0.242413399084714,0.331491389847452,0.423680910397556,0.104273705931723,0.161789179842909,0.241978809902603,0.338866993313046,0.437989956453885,0.00763124646597845,0.00647446339247393,0.005117899683054,0.00857192416456047,0.0147299374684704,0.00806759698983942,0.00639116918767645,0.00504442797780477,0.00756226024923366,0.0125107128767078,0.00864785172931291,0.00718114044493384,0.00517492883969506,0.00962105509279211,0.0167198329779409,NA,NA,NA,NA,NA,0.00900732279238744,0.00755707142410222,0.005296700416707,0.00967841389645755,0.0168434992989301,0.00762711310627409,0.00646938821888359,0.00511609871046609,0.00858386505051622,0.0147363017782736,0.00806417784586186,0.00638767970028076,0.00504365789803573,0.00757020176018216,0.0125202430510164,0.00864131063640494,0.00717547995043897,0.00517358598296838,0.00963975484669898,0.0167284453653708,NA,NA,NA,NA,NA,0.00900375039539853,0.00755386371192283,0.00529651721892289,0.00969460215104489,0.0168555505461573
400,0.25,80,6000007,0,1,2,3,4,0.0629895465722274,0.119237301130059,0.234799657884088,0.450083700803629,0.730182152568132,0.0954418097373493,0.152919402897198,0.2447712232512,0.387587600618603,0.580324592748267,0.0661223978412399,0.127123973532648,0.245624967465728,0.466704258701214,0.744684610424209,0.0723760262855249,0.13519246229468,0.249987174400682,0.434886872626435,0.664152244273669,0.565337844018695,0.619237237906614,0.549131838567419,0.29230410363895,0.370322468196406,0.0209944289052125,0.0238728008095899,0.0258145889542734,0.0427044594283888,0.0867736728959343,0.0265087353558587,0.0272992539944629,0.0270510732944431,0.0361428842278954,0.0920364344070025,0.0244277804883239,0.0266422654401689,0.0272611285361969,0.0551236249800287,0.11680698636078,NA,NA,NA,NA,NA,0.0384476536212869,0.0354308271443706,0.0212310093642485,0.0338605727098616,0.0486979361943138,0.0212662619713029,0.0242527161406298,0.0282606813963584,0.043333674588787,0.113494267505363,0.0268241256189808,0.0285545441057715,0.0290439680464952,0.0365694720858907,0.110618167896796,0.0249454029714721,0.0280607226005311,0.0331605399549911,0.0680564690564746,0.171391843426573,NA,NA,NA,NA,NA,13.131103318806,12.0319462547262,3.8108296024459,7.72495822743329,15.349610647384
800,0.25,80,6000007,0,1,2,3,4,0.0792999907544465,0.127276967649759,0.212939828803275,0.330670879933596,0.450567784242875,0.0927703917603839,0.14415656029412,0.216517767534024,0.307876310528956,0.409899329474957,0.0657466647253237,0.123346733051549,0.219556491545136,0.35051060419227,0.492004479910178,0.0697479240486836,0.125114429602753,0.215536428484188,0.339906083650582,0.480916108502022,0.0669798046148672,0.123310771843574,0.215972431382426,0.342425126107152,0.481772404609922,0.0206847923868947,0.0183334673695366,0.0166853890180152,0.0256423915101362,0.043871856779377,0.0196631702933692,0.0181402606850096,0.0158611451187363,0.0241312439530127,0.0419618642400046,0.0187688545992647,0.0189683889650597,0.0164048523228482,0.0313090468776062,0.0579013858308806,NA,NA,NA,NA,NA,0.0205377063478568,0.0210327598940955,0.0175027090739451,0.0305873992536378,0.061388244740816,0.0203003749205763,0.0180303371983324,0.0165711040330715,0.025983409225059,0.0437231345788269,0.0198116421095743,0.0182012750138776,0.0159228223988321,0.0244068053859493,0.0426594500474321,0.0190674936970185,0.0190757643332618,0.0165897225599286,0.0320214511371627,0.0597658382497817,NA,NA,NA,NA,NA,0.0212368876701959,0.0217255281274258,0.0184009331633194,0.0310402235614103,0.0663802850512348
