"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.RG.5","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.SG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.RG.5","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.SG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.RG.5","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.SG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,8000004,0,1,2,3,4,0.115627626278592,0.165065178235473,0.231853760249438,0.31074516611603,0.390067883380435,0.119368449873874,0.164719464897658,0.224800430540599,0.296164968309752,0.370877413568875,0.0899978087246059,0.142975107796822,0.226091407249083,0.331328201279384,0.433804625226963,0.0880589361805197,0.143153247904605,0.225368544056322,0.328638284758343,0.433714617405751,0.086903681507372,0.140726265620009,0.224117773467645,0.329765287073955,0.434397897749905,0.027305482123782,0.0209896309994258,0.0157412961407811,0.0269929214340801,0.0434059707105907,0.024626021452099,0.0195502517506898,0.0162643215314113,0.0246103319478631,0.0395690650686591,0.0279597534994099,0.0221921783036909,0.0173238521231707,0.032515931448614,0.0526018060658074,NA,NA,NA,NA,NA,0.0295702967672463,0.0232673480819278,0.0183558063992309,0.0355142610780697,0.0573685193497831,0.0263171754022218,0.0205374864478042,0.015697679101257,0.0274826391518632,0.0438253547674782,0.024397362530019,0.0193265228195375,0.0162202498268664,0.024999124275468,0.0400653211384448,0.0273569818238195,0.0216508328076669,0.017281281397751,0.033591497393888,0.0533469502210184,NA,NA,NA,NA,NA,0.0301082275665277,0.0230888264181423,0.0186694812601671,0.0372452256602216,0.0595249999461012
8000,0.25,80,8000004,0,1,2,3,4,0.103621688596805,0.157027890104123,0.234302431613791,0.329004193440065,0.423928586872996,0.136314102419082,0.180303273120222,0.235555702006774,0.299194013657561,0.365525225903526,0.107364094835463,0.159983001708419,0.23573371533981,0.328066320132064,0.420182539327391,0.110597986682067,0.161605850164393,0.233937965734652,0.321830370950137,0.410534376228262,0.10628156619697,0.158563299668115,0.234533032994019,0.327607095721819,0.420370333358664,0.00805485564237425,0.00650458429626712,0.00510091191368559,0.00867359105681325,0.0143850258849561,0.00827254397621573,0.00631161142854114,0.00497889625550087,0.00761023202358889,0.012459030513187,0.00942602669144908,0.00721213002260597,0.00512011151211079,0.00972584396595029,0.0165272327812198,NA,NA,NA,NA,NA,0.00979989709387256,0.00756320328142546,0.00526000358558782,0.00996064183552035,0.0169600022033484,0.00803728073501851,0.00649527285466741,0.00510146784015482,0.00868661395402795,0.0143878892226567,0.00826404281403169,0.00630678375151007,0.00497937833933888,0.00761887679253687,0.0124685620252568,0.00940321194265956,0.00720124819874415,0.0051217476524245,0.0097460782113425,0.0165351876248007,NA,NA,NA,NA,NA,0.00978411905907702,0.00755529621392818,0.00526338276541108,0.00997864504083654,0.0169703468595063
400,0.25,80,8000005,0,1,2,3,4,0.0887439026130147,0.140074722484149,0.227627483401444,0.340992863702438,0.44570738363652,0.117703935115818,0.162420672326071,0.225583287069283,0.302280858211173,0.38065758319261,0.0962720636916293,0.144720036995546,0.227550950910438,0.334939339918154,0.435597648070769,0.107699437776532,0.151311186208481,0.225008262639267,0.320705366190072,0.413801822746703,0.0809470163694982,0.123729963295112,0.21611445613683,0.348614766669781,0.463573802119405,0.0306807250150567,0.0264613238370886,0.0230472971882924,0.0395534203540213,0.0539721305551727,0.032197449644804,0.0282332134060051,0.0221592576196391,0.0333412412727625,0.0526377956796601,0.0336081093944629,0.0309022573015972,0.0226076083870796,0.0415617661301392,0.0611686779136844,NA,NA,NA,NA,NA,0.0544803077433716,0.0800966932946756,0.0426892608495937,0.0859524336999946,0.135439111734702,0.0279901938764196,0.026103970325821,0.0232854824766956,0.0404371911952675,0.0549832808883767,0.0321680123940594,0.0283835617176748,0.0221874173011801,0.0340039197253351,0.0539963616593749,0.0324065979933115,0.0311844542588256,0.0228828496042669,0.0432715316907099,0.0638243045125862,NA,NA,NA,NA,NA,0.0592967708435667,0.0889984728430577,0.0464982061694129,0.0948995995047131,0.150190255064888
800,0.25,80,8000005,0,1,2,3,4,0.126850427782317,0.171218826586982,0.241948956847388,0.3313175185309,0.418169141102372,0.162080133035126,0.196228935791505,0.239255774808878,0.288919013185005,0.341180875259382,0.142789496803197,0.18442335287201,0.244343957360334,0.316934165483235,0.390009627804776,0.139154543857019,0.184107949021694,0.245279217226416,0.317846769177921,0.391145421854518,0.142281135106472,0.183952223666236,0.242939396340008,0.314043816106782,0.386029092755867,0.0336643646402488,0.0232104715602662,0.0168403763819631,0.0284536227609692,0.0416350351364767,0.0285418211658614,0.0200503370468886,0.0163631573457997,0.0251040960872015,0.0389473471775478,0.0359232825497203,0.0237214168581497,0.0173849312104288,0.0325383202382351,0.0504214841315479,NA,NA,NA,NA,NA,0.0353549509543607,0.0238128178026901,0.0174558725704691,0.0314602101346921,0.0491506652528094,0.0321840151459047,0.0227993692771531,0.0169777919710667,0.0291568656751629,0.0425057275107499,0.0281912270092754,0.0199484605153092,0.0164174169873455,0.0254064192665838,0.03949023009247,0.034653395046918,0.0233726477008829,0.0175187639893481,0.0332582329686592,0.051510809082982,NA,NA,NA,NA,NA,0.0344916661570982,0.0236013935316508,0.0176774770291393,0.0321739212729502,0.0502016987662353
8000,0.25,80,8000005,0,1,2,3,4,0.11120863203498,0.165004704887096,0.240563348631682,0.333000527277979,0.429277975779728,0.147069209143996,0.1896463524308,0.241580937298147,0.301158284680286,0.365020274959366,0.119478509497892,0.170857345605408,0.24059832428235,0.325049367801843,0.414856854926179,0.122212527351292,0.171725556079028,0.238608501240616,0.319467290036011,0.405674593768945,0.118277568568338,0.169413413409598,0.239549449976391,0.324827297499746,0.415130682201017,0.00752774026369083,0.00641732317057813,0.00508747918420384,0.00848471287495424,0.0142995338884431,0.00805645463024642,0.00630002349098492,0.00500320574145873,0.00733822834250603,0.0122599982392572,0.00885033435917641,0.00705326228413707,0.00510329286493969,0.00913858427983552,0.0164202447328317,NA,NA,NA,NA,NA,0.00912101570064633,0.00739533398236073,0.00521778816515694,0.00921970417725294,0.0165587923546433,0.00752601036130968,0.006415525429563,0.00508629692609488,0.00849546984023593,0.0143114357992264,0.00805537728932332,0.00629794698169513,0.00500207942791378,0.00734447813982623,0.0122691036616322,0.00884791004735116,0.00705071851406201,0.00510152386258882,0.00915341433748656,0.0164318582426981,NA,NA,NA,NA,NA,0.00912285566958355,0.00739651407694423,0.00521733198260323,0.00923187336708017,0.0165745512736695
400,0.25,80,8000006,0,1,2,3,4,0.130225319836621,0.178112654075093,0.237952685855272,0.306530239690498,0.377724565774862,0.145160062586923,0.187485937681867,0.238455359827653,0.296352821837358,0.357736657198653,0.106311717505925,0.162568652921482,0.239880610883462,0.333002295106448,0.429398028742106,0.125028375461339,0.17519883743088,0.241349804201896,0.319155141653197,0.398687886686629,0.10831042009371,0.161961289347353,0.241106422020008,0.339359320654973,0.43665941442777,0.0425204570041039,0.0320543378662408,0.0226496507520326,0.037024545502656,0.0645412676849369,0.0461060366024343,0.0335765212979178,0.02302096332929,0.0363170736261463,0.0643622694990959,0.0527541885801453,0.0409775015803563,0.0244306161045941,0.0514989562803085,0.0967192289569535,NA,NA,NA,NA,NA,0.0593653855634477,0.044067686042881,0.0251636127216629,0.0535606499879909,0.0967979770390654,0.0406854532792626,0.0310493020989007,0.0226436848335746,0.0378493509488893,0.0645931664590633,0.0439180344380601,0.0319829625568865,0.0227351151302832,0.0374985146873984,0.0646072134399456,0.0502556148420089,0.0387633514147348,0.0241120473700573,0.0546728468349427,0.0940594051961177,NA,NA,NA,NA,NA,0.0553291985071826,0.0408742835926859,0.0260995385156175,0.0690231017941276,0.10679581589469
800,0.25,80,8000006,0,1,2,3,4,0.0785690511747306,0.150807775449502,0.265150706397604,0.404483206937009,0.533570536144884,0.134526773503495,0.194906279364177,0.271719706077444,0.357755151312871,0.442297271755064,0.0935415119582034,0.164931627464794,0.270191412517877,0.393901304407223,0.509915751767325,0.11215619187427,0.177983623040256,0.272159421841509,0.3807964398672,0.479978314984613,0.0896199824519131,0.161612128177645,0.269860093738665,0.397535688045642,0.51653974919064,0.0193559833403211,0.0197601842549781,0.0168874849524128,0.0267934032815078,0.0423964657141013,0.029222658130931,0.0229909391969692,0.0172428673293351,0.0252434450057775,0.0413948954920702,0.0291042575869522,0.0254816034143087,0.0177469040130628,0.0308833904267472,0.0553986480822002,NA,NA,NA,NA,NA,0.038722526701146,0.0341917619503055,0.0212812446843196,0.0345938895449993,0.0716387753203434,0.0192790535875478,0.0196638898229584,0.0167594306042853,0.0270463071535794,0.0424170417138734,0.0285103584474464,0.0224861777905534,0.017065811474541,0.0253893657945602,0.0410723087432357,0.0280682290886462,0.0246653507826435,0.0173786483786718,0.0311292736707221,0.0535626985535919,NA,NA,NA,NA,NA,0.0367645332707615,0.0324867699632384,0.0203154269659104,0.0346818560191155,0.0687222728833644
8000,0.25,80,8000006,0,1,2,3,4,0.0952726746635926,0.154940866890948,0.240966640352589,0.345461845949823,0.44967262755049,0.125167792759428,0.176397035948784,0.241282788733879,0.316206217069701,0.394285999451393,0.0928685168252389,0.153502621159447,0.241617740413039,0.349176649900832,0.456943950388102,0.0999094665403386,0.157342537937577,0.238720238949497,0.337225357740029,0.436802400335754,0.090742792768642,0.151169594498267,0.240600967821714,0.350310012574507,0.458705296365933,0.00719267341761557,0.00642466714511875,0.00506037117940515,0.00870489901654903,0.0141486069088157,0.00775075001675612,0.00628059002491411,0.00500481899178466,0.00776031769370032,0.0127856440717285,0.00808974875627048,0.00701360309802585,0.00512519951059162,0.009832288159388,0.0168213345693094,NA,NA,NA,NA,NA,0.00849434408066046,0.00748429653161205,0.00525234202315508,0.0102035847652428,0.0170690289683647,0.00718796260938389,0.00642095230824787,0.00505922136454146,0.0087182636818235,0.0141587787666765,0.00774669141521829,0.00627633408051597,0.00500343243790072,0.00776909852597625,0.0127956723369096,0.00808105433712814,0.00700667803581841,0.00512299215323012,0.00985252273362547,0.0168251083360219,NA,NA,NA,NA,NA,0.00849181225690425,0.00748211835786683,0.0052513079234666,0.0102199629845525,0.0170827268818946
400,0.25,80,8000007,0,1,2,3,4,0.0658302479699825,0.111316238404369,0.224364491893774,0.382519053351675,0.491883272754087,0.0829780990449833,0.134846550479792,0.225075532583832,0.340882946674561,0.442733157879046,0.0658824746067118,0.111965536137796,0.224926137616702,0.384034655935693,0.493910476612758,0.0710046305915116,0.114242375175175,0.219416701380097,0.369612441467092,0.479928212969344,0.0182909665265144,0.0584704595484376,0.172289331480104,0.722884735989546,0.941420263598112,0.0445416856646233,0.0311183325218946,0.0239340756693237,0.0381626813180949,0.0535224613105391,0.0427003251182333,0.0318544126693033,0.0223685064554071,0.0388645314979183,0.0603793924107274,0.0516713695440061,0.0345305623090771,0.0224676898713447,0.0476198712222873,0.0626550811942796,NA,NA,NA,NA,NA,0.014358703575902,0.0240792411996457,0.0215067691667819,0.0313385810975076,0.0297585338838321,0.0366865142480127,0.0292293415733341,0.0239920197910762,0.0380372561393822,0.0495914847990564,0.0380992454281067,0.0303487756409726,0.022028555399842,0.0400106933189935,0.0618319680529367,0.0382241130174676,0.0301586745114969,0.0224969924585461,0.0499119904647442,0.0597358096997389,NA,NA,NA,NA,NA,0.964869486925062,1.56773141478454,0.842548920030943,1.56959724886876,1.82571885198519
800,0.25,80,8000007,0,1,2,3,4,0.127932213408809,0.16725422613685,0.224284850039647,0.294907043177585,0.367587815214884,0.145947841142871,0.178845246465188,0.223721191153021,0.277756006886206,0.334697930514995,0.125423035930303,0.162152220178901,0.223513540274358,0.303201338237744,0.382198233808522,0.133346455845004,0.168356108726563,0.223397197421363,0.293450370861262,0.364724872525862,0.119448085168779,0.154984773422239,0.221059402094457,0.310323423704358,0.396244108053568,0.0320103511196338,0.0209211245147819,0.0160808686661459,0.028010642348358,0.0452154473808275,0.0287285510995188,0.0201853652083329,0.0157454683093927,0.0247341503873652,0.0397866232241346,0.0367091168024752,0.0237266490474689,0.016338554561228,0.0319072546887208,0.0517272990308428,NA,NA,NA,NA,NA,0.0422533406039647,0.0302523869481506,0.0178009469127306,0.0417022157570453,0.068460208766691,0.031742088655067,0.0208625748060655,0.0161904789646699,0.0285255997570898,0.0460461746212979,0.0284749998700468,0.0201211912883952,0.0157629371143987,0.0249830138825604,0.0402458337933838,0.0357607825000745,0.0234962744640534,0.0163926594070812,0.0325556743536089,0.0526040421473044,NA,NA,NA,NA,NA,0.0422076284977214,0.0304914882810228,0.0181165401184697,0.042601579887597,0.0698026419505411
