"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.RG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.RG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.RG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,4000004,0,1,2,3,4,0.0826624812793971,0.143874307871185,0.237793568003723,0.365101466702023,0.513028730198823,0.107789453078652,0.163009096148773,0.238316342961802,0.332898991152558,0.440672762883612,0.0775586113914259,0.139863594403923,0.238563709497504,0.37328169337934,0.526186233420253,0.0736007200585202,0.135762461501217,0.236701084672252,0.37478428171817,0.52728473366459,0.0195630769137111,0.0186691155993446,0.015975381719469,0.0290760824093563,0.0539298993510337,0.0222280839917249,0.0192250526948284,0.01577582241068,0.0256176524672468,0.045304157881291,0.0217729462198111,0.0205002933630373,0.0160418479113654,0.0331889975594929,0.0606782015060146,0.0232071009028347,0.0227237948318601,0.0164602196386744,0.0342679307712722,0.0605435473329621,0.0197829823269215,0.0188034088384219,0.0159636975217945,0.0293725305290791,0.0549827384514514,0.0224322820778986,0.0193181043331571,0.0157392542988273,0.0258225659319223,0.0458736291774057,0.0221279801854882,0.0207315997332578,0.0160130851188407,0.0337623212588673,0.0619958882580232,0.0235515747049252,0.0229910684865493,0.0165005865005091,0.0346679480268622,0.0614965813855328
8000,0.25,80,4000004,0,1,2,3,4,0.0930324141627062,0.152608386406079,0.241496260013932,0.35092052708165,0.457917842959079,0.121680773041577,0.174022379811336,0.240925930007226,0.3191292637027,0.401956387969408,0.0887866705964533,0.150357696173842,0.241189143624983,0.354045398593817,0.469501558347037,0.0839764508386163,0.145694178362667,0.238562441473677,0.355422631181159,0.475500717836457,0.00792137314926949,0.00684154228822153,0.00516706470394313,0.0090387292793022,0.0150305763389279,0.00809224826481214,0.00662355929881306,0.00511601921842471,0.00782604589958722,0.0136296643268338,0.0084041844073341,0.00739539498920546,0.00526693266760131,0.0101739385194193,0.0188537174435886,0.00900204133304142,0.0081195098478081,0.00553472031171958,0.0106252201088302,0.0200915573563291,0.00790200948109725,0.0068315894833802,0.005165544444923,0.00905310020910712,0.0150307405325254,0.00808528851844324,0.00661678243833313,0.0051136172542235,0.00783470064100093,0.0136342926554376,0.00838878246949995,0.00738293057337514,0.00526290006688577,0.0101920859270334,0.0188328176199115,0.00900476145315971,0.00811971998766551,0.00553473551073403,0.0106447975604161,0.0201105355180918
400,0.25,80,4000005,0,1,2,3,4,0.0782995043285146,0.13677303262655,0.233605085018154,0.357357372459193,0.471799858967551,0.0941805589330555,0.15086237095597,0.230926378445563,0.329073520229289,0.431518530867211,0.061950920371775,0.123849342644054,0.230465147276883,0.371359347435461,0.509058260140008,0.0544405290441067,0.115901103104355,0.232170268790085,0.388051459059256,0.52801714048311,0.0310306581384535,0.028143666090418,0.022358338325421,0.0418374888103685,0.0633241279386033,0.0302153194063148,0.0268672608364185,0.0219663215810933,0.0383291371232808,0.0620347769537038,0.0281296593958874,0.0293046604074635,0.0224590553968454,0.0480818268433507,0.0771750689284578,0.0375030133873112,0.041380269885987,0.024842005990659,0.0822642132202233,0.104636579246944,0.0305701571984824,0.027782355376689,0.0221039827979339,0.0429402170201626,0.0646547349797887,0.0303874930611111,0.0268470047324858,0.0217666642895078,0.0390253438794885,0.0632172288313892,0.0284404271123481,0.0295026499128837,0.0221991002093668,0.0500139677669225,0.0789425275404173,0.0382810571831899,0.0421459868557334,0.0257688586354828,0.084533438667655,0.106495775572967
800,0.25,80,4000005,0,1,2,3,4,0.18261962647894,0.210926059162489,0.258619554534719,0.318067431750337,0.376854929346462,0.246679677655618,0.245171199227536,0.255993445923492,0.276588806092477,0.303518818637411,0.244119229243625,0.240958908780977,0.258759087435962,0.292072032682184,0.332720512201721,0.278777173143085,0.251315643681469,0.257995567542632,0.291277539782143,0.336796061654481,0.0453658492814982,0.0268464472948507,0.0162339410108683,0.0267868200234158,0.0396057335840369,0.0512508374995524,0.0271682058447626,0.0159966396399895,0.0242577650515016,0.0381305140126092,0.0774493888609962,0.0386890700064236,0.0172607517490583,0.031796636095224,0.051713457726532,0.117964814909308,0.0478795499397636,0.0164424569780777,0.0333136814356212,0.0533123880998196,0.0440806201487103,0.0265768466678922,0.0162989474685305,0.0271788061078072,0.0402533426287322,0.0503259213450689,0.0270517405940654,0.0160578196892957,0.0244910826387084,0.0387347687344911,0.0732645574629341,0.0377077576891628,0.0174928247732325,0.0325574611779193,0.0532488825580974,0.115760745948478,0.0475632166322052,0.0165869102345738,0.0341022312392717,0.0552516642874805
8000,0.25,80,4000005,0,1,2,3,4,0.106173782864331,0.164138202190453,0.243677701339489,0.338991496435393,0.436774148482101,0.136006629216559,0.183987908862831,0.242731514954061,0.309900277720742,0.381120682775402,0.104854342262981,0.16315082839068,0.243056542339053,0.339180649799291,0.438937585119348,0.102798737378669,0.160857826359046,0.241018658227368,0.337965542900267,0.438785283076642,0.00781181407761387,0.00665150260884805,0.00508603540064083,0.00846622217178794,0.0143417423707623,0.00836696562780841,0.00662625298080467,0.00504774244608898,0.00744116068237504,0.0126425861506019,0.00902149375067811,0.00751633375052678,0.00518536018292787,0.0094574434291089,0.0170477134626043,0.00945685578447079,0.00802023244432603,0.00534079838120863,0.00939738999630871,0.0172270864706216,0.00780418123630415,0.00664588894211546,0.00508398866767449,0.00847826746192402,0.0143477938630056,0.00836303800964016,0.0066220786621543,0.00504625638654246,0.00744918486955574,0.0126512192466503,0.00901224344039451,0.00750874729824933,0.00518269117680512,0.00947558490970693,0.0170496437184043,0.00945197639863061,0.00801602795175915,0.00533810298798262,0.00941129995827029,0.017233505870676
400,0.25,80,4000006,0,1,2,3,4,0.105466842599466,0.163903902599413,0.24822382435345,0.353686428185368,0.465505069191133,0.134665167727778,0.184339459884388,0.248513694972791,0.325687473985893,0.411376855815635,0.103076768470488,0.160652854887822,0.246018403485556,0.356507586518697,0.478726312628562,0.103576409412156,0.160233385996063,0.243770747761619,0.352704715404827,0.475650070501771,0.0320262643662003,0.0264284574066536,0.0246048286541032,0.0422432367981652,0.0727907642820411,0.0334650021326393,0.0282599023789344,0.0239093295848929,0.0339201113131947,0.0583181641403087,0.0352013078637629,0.0305100267600407,0.0246552982059078,0.0428670927632355,0.0806720765760058,0.0378499977645429,0.0332559285719714,0.0260757799985896,0.0442834004853231,0.0890855734630456,0.0320453445082218,0.0264966289550303,0.0246407038168497,0.0427047530797939,0.0729536607782816,0.0338370484522961,0.02842539973467,0.0238536672140944,0.0342432680653836,0.0592208326716965,0.0359380266245245,0.0309663475300636,0.0246809312348748,0.0438479119765816,0.0826129720604045,0.0390842703947358,0.0345527365064307,0.0268030085399962,0.0453006622777984,0.0948943527223651
800,0.25,80,4000006,0,1,2,3,4,0.0849815755806877,0.132733899156828,0.217005811504649,0.334790211704473,0.452705832457018,0.123814124532926,0.163128686500312,0.216611790960211,0.282635678396984,0.355036758920716,0.0986744767572293,0.142666389996978,0.214084713799815,0.31051140868202,0.41326613429842,0.0993649526495379,0.143242710527088,0.214149538838961,0.309650257774865,0.410997611467283,0.0203613826067802,0.0170671620010876,0.0161726451870345,0.0295103010921719,0.0450450963208102,0.0218639524368584,0.0177694976576893,0.0155981395231726,0.0233998302131158,0.0378977938897011,0.0245463819088956,0.0193179942028861,0.0161059451860691,0.0296193255512653,0.0498830749866311,0.0244058435961608,0.0195875271697638,0.0166710758481658,0.0310122041247322,0.0514806612248841,0.0202761108663073,0.0170798807594982,0.0162462536805958,0.0301040039878668,0.0459524602849841,0.021947282415127,0.0178389065000293,0.015544964375169,0.0235803113151399,0.0384327892790539,0.0244944886923551,0.0194992495803478,0.0159912061183381,0.0301330117255678,0.0509637210974513,0.0245666231475344,0.0198210017537306,0.0166933650719235,0.0314686365381637,0.0524399679387233
8000,0.25,80,4000006,0,1,2,3,4,0.0964572654854402,0.153196392146166,0.234442521490545,0.334228881863688,0.436145786057854,0.120437253893692,0.170420424366962,0.234260426334367,0.309157448291282,0.388923216562219,0.0897852573531802,0.148894563846506,0.235073992406452,0.342268684994126,0.453045153906699,0.0861350183738946,0.1450606786479,0.232787737441058,0.342977095922041,0.456067090780836,0.00772650709131156,0.00673440147627313,0.00509926681302992,0.00871315751818755,0.0147338575948188,0.00787951032569336,0.00644856360142437,0.00500410961625963,0.00768665782362006,0.0131170622574933,0.00816701168403653,0.00718623193048125,0.00513777381278188,0.00983882038033372,0.017499141455676,0.00863781128432481,0.00779536939523967,0.00531909813686261,0.0100223244179673,0.0178804323320296,0.0077149487973092,0.00672792409121108,0.00509737020518228,0.00872724461717694,0.0147408376420051,0.00787530758429096,0.0064445514038833,0.00500241974469659,0.00769563112544155,0.0131266389277079,0.00815764161116314,0.00717974247323636,0.00513517112925076,0.00985871772782528,0.0174982123649163,0.00863368162961958,0.00779320243090313,0.00531685789319791,0.0100399501841925,0.0178903996702589
400,0.25,80,4000007,0,1,2,3,4,0.16185459184159,0.199900830582971,0.26083630824924,0.337081033230906,0.410915436775577,0.203612418507682,0.228536374698121,0.266294142561544,0.313161961537888,0.362541155497031,0.18742306141005,0.214973515201974,0.266147003723496,0.333224855613091,0.399461071423316,0.180668151205754,0.210490262332967,0.266620460542207,0.340039994193394,0.410653021746415,0.0400330656604624,0.0289457363539318,0.0235293956286816,0.0364463223707395,0.0521866112194099,0.0437556936430577,0.0300632034975045,0.0229662500408245,0.033062399011018,0.0490388527630108,0.0559825454172933,0.0361900455706161,0.0236577351840757,0.0398243593559487,0.0591823411609379,0.0536992988058933,0.0364850250116167,0.0237852747261277,0.0421925146825569,0.0619610830255653,0.0401752192143264,0.0292129838123841,0.0238093879770164,0.0375943535084282,0.0541045386291894,0.0438443914399659,0.03025940807728,0.0230452423644557,0.0336529977667666,0.0502940504531864,0.0556903740139973,0.036579849953138,0.0238310943889646,0.0413307008034015,0.0619066927220496,0.0536080449127383,0.0368938078653808,0.0239778615857057,0.0432974369760077,0.0638669238886733
800,0.25,80,4000007,0,1,2,3,4,0.0932546523892469,0.144774387712095,0.222618814187272,0.319037916085926,0.412681310905472,0.112165311705043,0.158807398213151,0.218757652989762,0.289989077069203,0.367789173986033,0.0816322108993138,0.136470625506476,0.218095889351195,0.322155194669324,0.434215985140796,0.0830841979841406,0.136792149689202,0.216046506744539,0.317229447936437,0.427545064582588,0.0260857120187311,0.0211935640275604,0.016174362953247,0.0281543356791415,0.0461602382895335,0.0208866200819346,0.0181626724098063,0.0155362944742928,0.0223256963070622,0.0374655123342958,0.0209467660648424,0.0197260194641453,0.0159387847753102,0.0283207789759318,0.0521787651491986,0.021649751435277,0.0206242889786059,0.0167811052238292,0.0271865625525621,0.0516384673400559,0.0248216940686487,0.0206522340109024,0.0161825792983012,0.0286763641735356,0.0462949683295747,0.020820892069864,0.0180189361093758,0.0154257366023246,0.0225324303998416,0.0376168103648134,0.0208595315124291,0.0195470258023457,0.0157439382889453,0.0288534870472472,0.0517461766509909,0.0216116294739568,0.0204914650189813,0.0166262845855265,0.0275432802030881,0.0517009916500182
8000,0.25,80,4000007,0,1,2,3,4,0.0884823681819515,0.145408137547518,0.229551571300454,0.335934598816578,0.447371458936806,0.116475473141796,0.166371788224938,0.231236051960137,0.308257756746105,0.390581784192742,0.0869097560872462,0.145244254799887,0.232480358889882,0.342686690087421,0.456362543373603,0.081975779887736,0.140368475203321,0.229792766663158,0.344278452801028,0.462138118233783,0.00703361863046887,0.00635644633438611,0.00514656698655199,0.00882171313620407,0.0153283569685485,0.00778174050117183,0.00641248924490074,0.00506614133322736,0.00784550289245538,0.0134355526060373,0.00807014566068307,0.00708110165104338,0.00521524476682427,0.0100934507720911,0.0179510665151894,0.00879494782728055,0.0079286043020377,0.00554779546178914,0.0106865525064507,0.01921644389281,0.00702495915616235,0.00634917885902456,0.0051433602700315,0.00883556493257207,0.0153336715431367,0.00777389485674973,0.00640585499534434,0.00506384259343198,0.00785492357709107,0.0134443446539321,0.00805346934063534,0.00706899309573862,0.00521093337975107,0.0101137885758597,0.0179465769710767,0.00878804475848763,0.00792291939754136,0.00554511371154827,0.010706812608109,0.019226866735274
400,0.25,80,4000008,0,1,2,3,4,0.0945397289749947,0.148183696147841,0.229648850253698,0.335545823298532,0.447003894870065,0.143214062631608,0.183548351268446,0.232510318846415,0.290028028213765,0.355001601619862,0.115699350281129,0.166452882363021,0.234197990285394,0.318871090781165,0.416400263375529,0.100803419191231,0.153738990351533,0.235587753183721,0.343071591656899,0.454961720436197,0.0360374016210886,0.0294517370448717,0.0225899067722096,0.0415231997531927,0.0714534472352419,0.0396889847340371,0.0291029707070249,0.0221748113397608,0.0390002102969335,0.070430750456059,0.0450189058077853,0.0335986209990268,0.0230931839740512,0.0528352908299164,0.100807872986458,0.050454968488443,0.044248453758251,0.0241693154548705,0.0736245675989926,0.110550727532096,0.0359918464519203,0.0298412523244198,0.0227161859893489,0.0434772795588255,0.0743194249936149,0.0401650411364491,0.0289931792039664,0.0221028423932846,0.0401791844828245,0.0721573879055589,0.0463284225902751,0.0336854382682745,0.0231584821934932,0.0554681263430593,0.103158060137043,0.0593527727149057,0.0612820948408431,0.0258978448235125,0.131701894884175,0.162950578642116
800,0.25,80,4000008,0,1,2,3,4,0.0883737617561705,0.135532431938018,0.216397005382667,0.328594745757661,0.448914031025726,0.113341116199749,0.153868285419471,0.218808965594304,0.30485717893633,0.395099062752064,0.0937142642466353,0.133763882626866,0.216592034029441,0.338244108423879,0.454380361072268,0.0914924107307306,0.126846792496985,0.209515177010159,0.338955402712315,0.461732228529804,0.0218462339046672,0.0203354750988832,0.0164460928807869,0.0257051695637175,0.0485200732967823,0.0223541017164981,0.019644662658261,0.0159809354621251,0.0231012448265064,0.0384502871292844,0.0246643663886437,0.0209541902748267,0.016295842862331,0.028812044379678,0.0475813946933684,0.0246623916715035,0.0211995606568352,0.0172779049787652,0.029271982970531,0.0479861265282422,0.0215222570728684,0.0201902460197105,0.0163299419606405,0.025936688427551,0.0486167015396821,0.0222214692287072,0.0196796426310313,0.0159398596220538,0.0232889408081949,0.0388632521648128,0.0241024120909608,0.0209698338167761,0.016235447701018,0.0293402257177068,0.0480894843520358,0.0243778310117016,0.0213087216949634,0.0173273244508617,0.0295748057807504,0.0483539303288379
8000,0.25,80,4000008,0,1,2,3,4,0.107238358418855,0.163720547158449,0.241612388055665,0.334472614173949,0.427757171962812,0.14694713299543,0.190573422884762,0.242901901211614,0.301555655219027,0.362461482995025,0.117909489506784,0.171863109359099,0.243749289258189,0.327897218167031,0.412525953912129,0.115434146784542,0.169864447953898,0.242945301550142,0.328843861392444,0.415192482572408,0.00809718103603763,0.00675405873618877,0.00507832258116794,0.00867695924617592,0.0143431091532991,0.0091328126193362,0.00675129032382737,0.0050099745212023,0.00771251726840109,0.012870476882942,0.0104846969467519,0.00788373744010457,0.00516371331683769,0.0098498102176886,0.0170935481304778,0.0108984474241969,0.00829010845311632,0.0052572852108063,0.0100340966200816,0.0175989699690561,0.0080828074698877,0.00674623432035783,0.00507721977777023,0.00868954591161839,0.014347453119714,0.00911790806231219,0.00674303641431319,0.00500967735005812,0.00772036732323434,0.0128762784224474,0.0104467579619354,0.00786503488146418,0.00516354347265007,0.00986705019182615,0.0170903521010846,0.0108626114065545,0.00827159176297968,0.00525599684752544,0.0100480541772715,0.0175930069866647
