"n","B","vare","seed","ps","out","method","type","est","se"
2000,30,0.16,1000008,0,1,"dr","naive",0.648289102270085,0.0193251864854311
2000,30,0.16,1000008,0,1,"dr","oracle",0.731221713132963,0.0242434416229856
2000,30,0.16,1000008,0,1,"dr","mccs",0.742411706612042,0.0243121527950447
2000,30,0.16,1000008,1,1,"gfmla","naive",0.624034325262371,0.0157430638055143
2000,30,0.16,1000008,1,1,"gfmla","oracle",0.703539852889734,0.0163976037899338
2000,30,0.16,1000008,1,1,"gfmla","mccs",0.699611971085525,0.0180715366971215
2000,30,0.16,1000008,1,1,"ipw","naive",0.618882158575584,0.0178400193925326
2000,30,0.16,1000008,1,1,"ipw","oracle",0.697380693149331,0.0181435965629117
2000,30,0.16,1000008,1,1,"ipw","mccs",0.69583625601125,0.0210252668031855
2000,30,0.16,1000008,1,1,"dr","naive",0.615206920251951,0.015433116292797
2000,30,0.16,1000008,1,1,"dr","oracle",0.689071032236797,0.0152007797850119
2000,30,0.16,1000008,1,1,"dr","mccs",0.690852176912015,0.0183052446638041
2000,30,0.16,1000009,0,0,"gfmla","naive",0.634594906051358,0.0129865138523125
2000,30,0.16,1000009,0,0,"gfmla","oracle",0.732637452265535,0.0129350467261673
2000,30,0.16,1000009,0,0,"gfmla","mccs",0.73131652382211,0.0155384706887543
2000,30,0.16,1000009,0,0,"ipw","naive",0.556421715353262,0.0212322802363157
2000,30,0.16,1000009,0,0,"ipw","oracle",0.5713443582911,0.0508033052819908
2000,30,0.16,1000009,0,0,"ipw","mccs",0.61987525028284,0.0300470208546433
2000,30,0.16,1000009,0,0,"dr","naive",0.624066424982066,0.0157403805086862
2000,30,0.16,1000009,0,0,"dr","oracle",0.706487713857672,0.0186357077867624
2000,30,0.16,1000009,0,0,"dr","mccs",0.721496828162277,0.0199478068924832
2000,30,0.16,1000009,1,0,"gfmla","naive",0.634594906051358,0.0129865138523125
2000,30,0.16,1000009,1,0,"gfmla","oracle",0.732637452265535,0.0129350467261673
2000,30,0.16,1000009,1,0,"gfmla","mccs",0.73131652382211,0.0155384706887543
2000,30,0.16,1000009,1,0,"ipw","naive",0.561462650164132,0.0187001463148718
2000,30,0.16,1000009,1,0,"ipw","oracle",0.637505495261445,0.0183588724797105
2000,30,0.16,1000009,1,0,"ipw","mccs",0.631411140366421,0.0227736928385394
2000,30,0.16,1000009,1,0,"dr","naive",0.626593218623734,0.0144385606033671
2000,30,0.16,1000009,1,0,"dr","oracle",0.7282524883706,0.0135598346326811
2000,30,0.16,1000009,1,0,"dr","mccs",0.721354548489947,0.017917737203796
2000,30,0.16,1000009,0,1,"gfmla","naive",0.583457667323429,0.0153876928221269
2000,30,0.16,1000009,0,1,"gfmla","oracle",0.658238613278203,0.01623669079756
2000,30,0.16,1000009,0,1,"gfmla","mccs",0.658917986749047,0.0175117609684692
2000,30,0.16,1000009,0,1,"ipw","naive",0.556421715353262,0.0212322802363157
2000,30,0.16,1000009,0,1,"ipw","oracle",0.5713443582911,0.0508033052819908
2000,30,0.16,1000009,0,1,"ipw","mccs",0.61987525028284,0.0300470208546433
2000,30,0.16,1000009,0,1,"dr","naive",0.579956789180792,0.0216963630392751
2000,30,0.16,1000009,0,1,"dr","oracle",0.584259132467534,0.0642603868281246
2000,30,0.16,1000009,0,1,"dr","mccs",0.64799220573165,0.0348246584772239
2000,30,0.16,1000009,1,1,"gfmla","naive",0.583457667323429,0.0153876928221269
2000,30,0.16,1000009,1,1,"gfmla","oracle",0.658238613278203,0.01623669079756
2000,30,0.16,1000009,1,1,"gfmla","mccs",0.658917986749047,0.0175117609684692
2000,30,0.16,1000009,1,1,"ipw","naive",0.561462650164132,0.0187001463148718
2000,30,0.16,1000009,1,1,"ipw","oracle",0.637505495261445,0.0183588724797105
2000,30,0.16,1000009,1,1,"ipw","mccs",0.631411140366421,0.0227736928385394
2000,30,0.16,1000009,1,1,"dr","naive",0.57303505591847,0.0146323699464617
2000,30,0.16,1000009,1,1,"dr","oracle",0.640945225638893,0.0159267348986604
2000,30,0.16,1000009,1,1,"dr","mccs",0.646725484214685,0.0178143195673348
2000,30,0.16,1000010,0,0,"gfmla","naive",0.657972622265431,0.0135144053696268
