"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
8000,0.09,80,1000041,-1,0,1,2,1.25139983811491,0.49986929871601,0.752846289193604,-0.978870196790594,0.788857215482577,0.56468451720424,0.699425338487988,-0.131347471465357,1.15978606207791,0.518091492799937,0.737618554610186,-0.97392794132466,0.0113651579415597,0.0043878180769904,0.00430739658195854,0.0124844295113029,0.0272846424734968,0.0059143519750474,0.00639380113536767,0.0403802713593681,0.0989429795542643,0.0126374233063997,0.0139032673144431,0.130124226314596,0.0114061172914573,0.00439179771065852,0.00431072901403646,0.0125798013958808,0.0275688893637594,0.00607865832129459,0.00660060311604826,0.0410828749186734,0.104438693754673,0.0142326139677285,0.0155386558668358,0.1397597550932
800,0.09,80,1000042,-1,0,1,2,1.19899115926952,0.479334943654989,0.760304329053378,-1.04369696334056,0.707485286480351,0.546994224737703,0.688338322429097,-0.43268266271292,0.779664679475662,0.513123421709026,0.703316767374684,-1.76966776775544,0.0287351684988995,0.0136858573692877,0.0135175939416838,0.0364510306033252,0.0503025528213389,0.0158712425476565,0.0177253464253429,0.118851223086029,0.236015436969205,0.0362139675210117,0.0383331260909448,0.26632287768203,0.0305667429725564,0.0140842932458767,0.0138602452615659,0.0415438077822285,0.052071617593492,0.0168177635022863,0.0190502485965917,0.12695420604298,0.273935279617766,0.0502458438148553,0.0491738176355366,0.341485269970637
8000,0.09,80,1000042,-1,0,1,2,1.22413451135068,0.49449358721752,0.749989407387714,-1.01716286362841,0.825435613206495,0.547525895196046,0.711185240255049,-0.23121578262551,1.37798090584524,0.468026426082792,0.778478877154817,-1.43142976826336,0.0117100245640135,0.00433377411175114,0.00430260070247647,0.0125268176013916,0.0241588150879499,0.00541724997638908,0.00599800873827263,0.0406066462912947,0.114478928813816,0.0134190583298935,0.0139812940446781,0.120676307690691,0.0117508837768403,0.00433841292389409,0.00430725178161516,0.0126395378799063,0.0242952170078963,0.00549483831994389,0.00609742005703012,0.0410621619094398,0.116536695259626,0.0138363579121217,0.014303332984883,0.124060556469764
800,0.09,80,1000043,-1,0,1,2,1.28909751121824,0.50404014780247,0.771711652086684,-0.968570354484907,0.733510186205419,0.581066667307756,0.71850471793028,-0.136990532988015,0.959382647526843,0.537568712968081,0.748385859178155,-1.04937784145304,0.0316856478570055,0.0138539182153849,0.0140256128346748,0.0412383053559107,0.0951943176421298,0.0185449695300142,0.0200450513979385,0.160950673350434,0.274604861196384,0.0300473655931627,0.0328350212394158,0.454030753228739,0.0334938275864382,0.0140420042960065,0.0142830735630857,0.0461158221021445,0.0995691906150275,0.021875881780464,0.0242078556682024,0.178266855974914,0.315904417751813,0.0499615404914872,0.0515008673080468,0.596414139905365
8000,0.09,80,1000043,-1,0,1,2,1.25429864619419,0.49362357020032,0.749230627750727,-0.99606785319919,0.832637321956364,0.546771002903255,0.707947903217592,-0.170862179636272,1.35678745548648,0.472623561599498,0.773542787336957,-1.10774242524889,0.0113273031978333,0.00434194866752966,0.00435338612939835,0.0106518524862017,0.023019219953143,0.00572711077355378,0.00659010425910553,0.0484985696530025,0.0869099034073477,0.0121013158839955,0.0131792800640896,0.117948008102537,0.0113873338902733,0.00434809067400884,0.00436117919802348,0.0107855313316162,0.0232527436605843,0.00585681142586144,0.00674438714324906,0.049026950277373,0.0896139074315248,0.0128084120344594,0.0138229151965023,0.12204526422597
800,0.09,80,1000044,-1,0,1,2,1.23439839972704,0.502248752104668,0.755993039840344,-1.03330574940668,0.930536535031468,0.552764186261946,0.693124964404292,0.119984842695704,1.19825753045832,0.519121991496977,0.717548369203963,-0.44380036782649,0.0290985206231497,0.0131720455909205,0.0135451898523929,0.0444228102749966,0.0904111508624716,0.0207699940637521,0.0227546334301862,0.155943817937006,0.146638737104065,0.0381844597637298,0.0385419953545551,0.527457502002843,0.0298118610584149,0.013235159344128,0.0135820370561153,0.0462277107149419,0.100134547018474,0.0379919181454966,0.0413092862103571,0.218009916754359,0.331916023110978,0.132945518642895,0.126513660575938,1.02560592456004
8000,0.09,80,1000044,-1,0,1,2,1.23335921393301,0.502819181564224,0.751686188129166,-0.988007945804538,0.819374960905608,0.55588665602179,0.708141948111252,-0.144454845524055,1.18434517077201,0.512665659228035,0.738687969792613,-0.85998296628607,0.0116967328946559,0.00436921007640285,0.00434822496214556,0.012408929827367,0.0273788664026952,0.00709572869238742,0.00823182779800344,0.04888266957338,0.10751546679505,0.0144612143268084,0.0143196200755004,0.117751847338114,0.0118062011959056,0.00438191382529666,0.00436086804902086,0.0126320648551588,0.0283124835638522,0.00763397368904639,0.00879783812073791,0.0502878375819367,0.113781454219336,0.0160504094853218,0.0158295080799552,0.124771855145497
800,0.09,80,1000045,-1,0,1,2,1.32938477106794,0.525650125374072,0.751147981057044,-0.959734855664823,0.884213457163755,0.586262698238203,0.703232721013911,-0.0645501009295935,1.57494127999036,0.495971404798719,0.797273918185024,-1.27166202586685,0.0431282514372307,0.0142359839208403,0.0142834900863707,0.0494498536204542,0.0661787220042456,0.0160895959097059,0.016370219053088,0.0780171608539925,0.300935817560205,0.0391058160476993,0.0455710030818206,0.387485675076927,0.0445652698720129,0.014387937439541,0.0144325265111446,0.0538733518384366,0.0678178916630889,0.0166454235714228,0.0169354930195321,0.0826835486282269,0.480838017058171,0.0791656086619457,0.086290817106215,0.676177894139699
8000,0.09,80,1000045,-1,0,1,2,1.24098278682187,0.500161767238796,0.749252049050817,-1.00358498524471,0.803392371923743,0.554706005533286,0.702513896676603,-0.135089914628074,1.31394507247625,0.495070571580508,0.753871624137858,-1.02306693358301,0.0140375024891406,0.00436290930141083,0.00438029498137059,0.0139133397780291,0.0292606437756762,0.00593299021979901,0.00631144876807955,0.0386735251848845,0.0978123236726117,0.0132098457821037,0.0147441596309843,0.142029399480898,0.0141549641162159,0.00437345960123433,0.00439166624930933,0.0141114258049531,0.0296108077660109,0.00609847961754818,0.00649153823967629,0.0392555507824353,0.109012830730328,0.0155843003635069,0.0170043046845189,0.154424338072028
800,0.09,80,1000046,-1,0,1,2,1.27580914748823,0.520276597258266,0.745078911361652,-1.02248855771011,0.811363301027386,0.585803944367482,0.706002405261322,-0.280630864154278,1.51832630506481,0.508539706065471,0.770316799598318,-1.58173887946546,0.0369869036872278,0.014606038772146,0.0141087443313774,0.0332912046826218,0.0565227021385081,0.0170728991807798,0.01827845515315,0.113348112604204,0.486972796617825,0.0443239927569387,0.0456985554617355,0.328402354544369,0.0406258888684053,0.0150434765976868,0.0143964783197194,0.0388215955908977,0.0632929024160601,0.0187385469943549,0.0199711786138893,0.1229172740776,0.557582132074046,0.0523699200462336,0.0506127754771053,0.384096646001951
8000,0.09,80,1000046,-1,0,1,2,1.25140636059972,0.50811054049528,0.756082146764796,-0.986533226285399,0.83616215598365,0.567276177899123,0.710391139668169,-0.111503875826639,1.39511273086743,0.493813818087106,0.77499682586734,-1.04906483958997,0.0126977452180443,0.00436978270647349,0.00438798144753916,0.0117127536778288,0.0299798117098573,0.00591688351291418,0.00625785738109069,0.0384869814299757,0.0931426890979296,0.0112764382418759,0.0123139446997893,0.113406216848341,0.0127479256128563,0.00437297973767505,0.00439132853369889,0.0117793472948031,0.0302097926988475,0.00602593516705665,0.00638203868307834,0.03895558249524,0.0959553774817087,0.0119787490572928,0.0129257100426714,0.118114195322256
800,0.09,80,1000047,-1,0,1,2,1.19839128178294,0.505725507321919,0.724337704626782,-0.957776522657281,0.846222361818819,0.542536743541075,0.6866251578275,-0.215754933353987,1.51718681600391,0.445217790222478,0.787553487053667,-1.94481901932319,0.040092580836384,0.0141222802973265,0.0144739073688902,0.0464382105536875,0.05394439630212,0.016230949883231,0.0173707463630501,0.104832918934259,0.308039012805011,0.0367105624993848,0.0467589862377701,0.441581584459719,0.0422852250153325,0.0142837663649337,0.0146866392709326,0.0510274459637253,0.0569470954955396,0.0169866046959162,0.0183899127892455,0.112524800464455,0.357541439073091,0.044815583119959,0.0521431282524684,0.548432284641649
8000,0.09,80,1000047,-1,0,1,2,1.24254729421717,0.497425383239124,0.751704070162899,-1.02774014800183,0.809590667874407,0.554510579407264,0.707060523346702,-0.136072217308627,1.22486448693722,0.494301205507955,0.758113636681982,-1.04090520207333,0.0113636250585413,0.00428895688094575,0.0043163487335327,0.0118195376783733,0.0410311398231891,0.00783045887312886,0.00719959091748367,0.0406150292775346,0.0984347290660247,0.0125551669617969,0.0131098479277268,0.123850657967252,0.0113949578566884,0.00429322858230063,0.0043192219226891,0.0119110333826181,0.0413955645048545,0.00794990568819002,0.00731123598266605,0.0409837667290033,0.100735141661377,0.0132513746264929,0.0137661435289454,0.128532531168692
800,0.09,80,1000048,-1,0,1,2,1.2817769337081,0.485431839508654,0.729471666864845,-0.987349791723097,0.862292227546285,0.532654998240975,0.692582362458612,-0.297778112883491,2.27889697291916,0.420636437122244,0.802668784642234,-1.87790877358898,0.04167369394998,0.0134627934426983,0.0135394141994731,0.0473142260064217,0.0552322786142722,0.0156764796813528,0.017882013380471,0.146725203391902,0.64137869914966,0.0483279278582669,0.0564753688399806,0.512772796227031,0.0529126266913672,0.0141563473162195,0.0142511766567168,0.0573980687221399,0.0747470240968383,0.0190561874646125,0.0213765900497566,0.163030476747881,0.964050078702009,0.0829924194054243,0.0876944211412865,0.805832190489077
8000,0.09,80,1000048,-1,0,1,2,1.25860084848211,0.5072709883034,0.755689077539588,-0.99256317264323,0.808157579183442,0.565710051920086,0.707380021814567,-0.104981436057977,1.19375027790137,0.520410478132852,0.739856728977432,-0.73024445724868,0.0126490799263029,0.00438623415628563,0.00430239567851146,0.0117948576091789,0.0270103778181901,0.00587237923432335,0.00628545832318655,0.0345943042516487,0.0755590608968895,0.0126023997821789,0.0140325003035301,0.120127698155911,0.0127306564772421,0.0043943577457519,0.00431128467201581,0.0119534130563693,0.0274551117861385,0.00610200498243587,0.00653447476069001,0.0351671780908295,0.0946522845150201,0.0169027550994298,0.0179658136968382,0.133505036654994
800,0.09,80,1000049,-1,0,1,2,1.22366470657334,0.489953331591571,0.747928761574546,-0.996116126828775,0.729302514973856,0.561004737330532,0.693807829172776,-0.0596305437443643,1.45969872898311,0.438221789844975,0.80284972412747,-1.81530544662946,0.0362596195158416,0.0138976947742369,0.014253182847246,0.0422580133117894,0.0648669718098156,0.0175144946971165,0.0187589639529984,0.137103757930451,0.351666361376734,0.0448924529783297,0.0479847112117975,0.615031539534,0.0380900735526049,0.0140577581155539,0.0144026569759646,0.0462935438399117,0.068450027168842,0.019367645168675,0.02099773347967,0.150556121960703,0.456577021262255,0.0692835140449202,0.067502837107578,0.867472955781222
8000,0.09,80,1000049,-1,0,1,2,1.25096145172459,0.494024695105752,0.752686983217939,-1.00496797108309,0.863936252291257,0.545948747709713,0.710587860138167,-0.178442011510413,1.29910685714694,0.489983826046219,0.753772821481051,-0.889494612507732,0.0103046051784423,0.00431938521849696,0.00437623712918463,0.0116946399406419,0.0328819077705343,0.00707182108290211,0.00738769251874465,0.0458404680212748,0.079722764315881,0.0115512337697461,0.0121902450047294,0.108122661736774,0.0103503324274699,0.0043253883713726,0.00438098492201549,0.0117957294898249,0.033250277489951,0.00726412045057785,0.00759879398539903,0.0463632825462338,0.0827272628191718,0.0124039568761896,0.012968393897814,0.11169420623463
800,0.09,80,1000050,-1,0,1,2,1.30138508570827,0.498538314771232,0.75305348756581,-1.06155341330577,0.886255056965541,0.550059191861444,0.719420127125056,-0.136679867460905,1.30423803760693,0.504416256947482,0.756381212289062,-0.956059238076421,0.0371644657765105,0.0131430921556529,0.013833310912722,0.0305675248409734,0.0905366294145449,0.0234675612716006,0.0297460653092383,0.231760662606603,0.353417544791177,0.0352695638555916,0.0410220047427972,0.424994781504956,0.037693152699977,0.0131916002131102,0.0138636416251246,0.0311088556163637,0.135649624188567,0.0397814268286922,0.0458992630942889,0.278001266160017,0.474627333482495,0.0647512059065235,0.0691659496238059,0.58104422312117
8000,0.09,80,1000050,-1,0,1,2,1.26101674861301,0.496616993107372,0.74934266735855,-1.01242432254236,0.834898771132497,0.541843801198808,0.72388702671529,-0.221672435114466,1.33790962104879,0.480654102454321,0.774280175210874,-1.08484929305873,0.0137694251382325,0.00441202582415898,0.00441883437919809,0.0137747509978169,0.0326006258452409,0.00795109878020741,0.00986806683988413,0.0620330165946072,0.118935539932426,0.0133612963579854,0.0146913085584004,0.113910210286965,0.0139562506011319,0.00443048365789509,0.00444005202630468,0.0140639242833187,0.0339497291058174,0.00862318509910172,0.0105836334982575,0.0637933875658212,0.124073246169825,0.0147005386245394,0.0160057449179963,0.120751611056574
800,0.09,80,1000051,-1,0,1,2,1.19483653880462,0.503461083333158,0.736967917136963,-1.01011002279208,0.787119118375795,0.549610609893789,0.712998642858542,-0.177372422367359,1.3934716860279,0.484132993888843,0.780031819215799,-1.34431824686049,0.0365377430540466,0.01308361144665,0.0138260067481444,0.0298527738505699,0.066345042794905,0.019872500192264,0.0254976540209533,0.217902428101035,0.375575949833373,0.0532685067447609,0.0667319480820349,0.803411372483769,0.0449945753227505,0.013823087818572,0.0147835387857143,0.0396178066600058,0.104047986699914,0.0323204262528947,0.0379515010138696,0.25495993422858,1.31441395773594,0.197843597578866,0.210407862872611,1.71526439774167
8000,0.09,80,1000051,-1,0,1,2,1.25846338908852,0.513300140804999,0.755222685522606,-1.00001209190208,0.856758604369377,0.567040201035093,0.712787213335337,-0.17919789909726,1.31335855402568,0.507761943564918,0.752775659121667,-1.07217278543982,0.0117700725770622,0.0044236581250579,0.00433220007272789,0.0131450510205846,0.0253713884675262,0.00571301183352997,0.00569077194491476,0.0341264896072151,0.0753086274708666,0.0145586894080037,0.015063533088972,0.160592593381312,0.0118404815383592,0.00443258672162694,0.00434157001916826,0.0133246164208187,0.0255007391264383,0.00578930853307401,0.00577537160201735,0.0344870688101306,0.0928768755707558,0.0194080638019973,0.0194667131226974,0.183223311432513
800,0.09,80,1000052,-1,0,1,2,1.24876800870081,0.499019673493124,0.736408550425876,-0.959060304039302,0.689023220039944,0.554858340378423,0.686636544836442,-0.160197145214213,1.02463348286472,0.516779927046184,0.721783662439076,-1.15703683721287,0.0688808967595114,0.0136328287199919,0.0135808919931681,0.0379194663267261,0.0556529751856378,0.014623472081316,0.0165269223660235,0.108278420877633,0.190808974354968,0.019057144578506,0.0249448695047094,0.366035637395483,0.0719129500818774,0.0137497791082815,0.0137525933550572,0.0413015217381242,0.0667210442603661,0.0160547953879081,0.018360364095473,0.119979781239801,0.305746160277206,0.0292250830744631,0.0347379870226473,0.486434291101414
8000,0.09,80,1000052,-1,0,1,2,1.22807097798244,0.497567704849325,0.749981027232733,-1.01923965110304,0.77029751826189,0.557829525391807,0.698722710774636,-0.188319674800545,1.16932362875894,0.50540772428483,0.737566703981015,-1.10081477926725,0.0115137859615491,0.00436387989752183,0.00445342532077086,0.0116591034192894,0.0299494553551828,0.00613633394602229,0.00653799317590645,0.0393314209318016,0.0985156176752612,0.015074868152251,0.0166070789855191,0.169070817895864,0.0115627017309943,0.00436769866814767,0.00445673376343809,0.0117360748060515,0.0303292914186151,0.00636997720742798,0.0068033351354061,0.0402317645413925,0.112085967849898,0.0186372326034167,0.0200388226765692,0.188499668202857
800,0.09,80,1000053,-1,0,1,2,1.31059195523476,0.498623430945828,0.747020311687338,-1.03113139168537,0.969510542264158,0.548351586041178,0.702523049249703,0.0188832077286983,1.73213337142039,0.500849743495577,0.745820906009113,-0.803977079409816,0.0289449991857623,0.0133897663801326,0.0138938293390915,0.0496307030614891,0.100666303059605,0.0166291848747422,0.0160000512343333,0.0893281885820434,0.241778202754138,0.0226182778826357,0.0243059534571,0.266734185779594,0.0300437353665138,0.0134743543483173,0.0139741726800827,0.0534589001578138,0.105497808085139,0.0175044415147124,0.0167798573510017,0.0950058385155881,0.455062168549522,0.0504117264473914,0.0486761244085736,0.46345446337213
8000,0.09,80,1000053,-1,0,1,2,1.24322345889196,0.505054922359676,0.747642606382004,-0.998089157162763,0.829866992955421,0.560066368843165,0.702886355825782,-0.123131132515762,1.15460980691981,0.505986778655433,0.753466581313846,-0.995229478676382,0.0113234283712166,0.0043693013068846,0.00442416223464489,0.0125728318425108,0.0284258412515628,0.00613506595736401,0.00671495107899979,0.0399030167082028,0.0701915580678826,0.0102438261627015,0.0117880525306286,0.11119613081556,0.0113652102790275,0.00437363216893002,0.00442831246325438,0.012668306192962,0.028596922744829,0.00625642213772268,0.00687163945531352,0.040449918258217,0.0713785887160128,0.010759110468935,0.0122984381623643,0.114796098897133
800,0.09,80,1000054,-1,0,1,2,1.26261761998398,0.502468309355416,0.781031191454601,-1.01575626656294,0.864522736885334,0.564928240069139,0.738997851387248,-0.186568810885294,1.55237531628934,0.455496338189287,0.830623730451675,-1.00308619092883,0.0276582522219528,0.013957204915317,0.0134805126478746,0.0303334812387348,0.0688346639428533,0.0173164253306496,0.0183000613231353,0.104492574454125,0.251714194465244,0.0488586581997393,0.0495256507120878,0.374556872990265,0.0280418332542017,0.0140399798223925,0.0134959577810572,0.0315161699703105,0.0777124258245275,0.022252164319938,0.0230956129972031,0.115206284078627,0.626814254606338,0.132787247937535,0.126231550098228,0.623871791659078
8000,0.09,80,1000054,-1,0,1,2,1.21849691902808,0.49848614170296,0.746514326864201,-0.99918025401578,0.757742058166347,0.561978175636956,0.693588896527165,-0.0632522909017567,1.2004171598646,0.504038725290352,0.739054570484581,-0.856039672072709,0.012864157376989,0.00439143385481032,0.00435900083660695,0.0128087123933672,0.0221025481433963,0.00594982811600226,0.00672165668554724,0.0435641409512548,0.0790929894059583,0.0121682535021898,0.0130348446701479,0.138907934904597,0.012926903024047,0.00439654019401212,0.00436532083412449,0.0129469760683748,0.0226063097952736,0.00617968868809074,0.00697092860153346,0.0443923838643764,0.0883088388175732,0.0141453341848692,0.0148765926841637,0.148965543219999
800,0.09,80,1000055,-1,0,1,2,1.25286792536989,0.517426557898326,0.738562458038608,-0.986130969911354,0.893884883567767,0.543615240097054,0.732084824674784,-0.4724886315498,1.37391262263448,0.502061172188039,0.748638072141473,-1.30281293745222,0.0386194350192293,0.0132603549939709,0.0132978232730614,0.0249333763585957,0.108804170135756,0.0303010751018927,0.0391725913657808,0.261047323747625,0.380021939009099,0.0401570813017078,0.0427589662265422,0.315901996455651,0.0435220000246888,0.0137254605133772,0.0139085626319388,0.0283766289271433,0.239360747746256,0.0830263997153737,0.0862886059305316,0.365523944488603,0.566239149643424,0.0861414360256176,0.0828485725878997,0.46585023406091
8000,0.09,80,1000055,-1,0,1,2,1.25016410050272,0.497212621004521,0.747891593125038,-0.99480421074651,0.789076617067558,0.554541676357998,0.70843378239746,-0.106794442789339,1.33417177646424,0.474618663929549,0.78121656261825,-1.13392339516558,0.0137694157040673,0.00444354063175388,0.00442943430742772,0.0133107493860267,0.0255579769324227,0.0056951532335999,0.0061120390188113,0.0374554923346913,0.0989004774555558,0.0123339667252205,0.0135734081511513,0.127233674020333,0.0138653021584517,0.00445196143142916,0.00443801789778165,0.0134847919468683,0.0258329901307883,0.00582882144860631,0.00627382349220209,0.0380140735847305,0.104271610227801,0.0138050378014523,0.0149846872172498,0.136651303496188
800,0.09,80,1000056,-1,0,1,2,1.25328848455606,0.460222433392832,0.751756971530399,-1.0115046691204,0.830534348765446,0.512051798323892,0.72314747520648,-0.435163861181758,1.88545286652178,0.355580127354644,0.872290381519533,-2.44579460161861,0.0502283890157632,0.0132536822607117,0.0134694059004887,0.0273552311440062,0.0584714776192748,0.0173729153668738,0.0199028254166093,0.225714871636524,0.354282054063883,0.0543657559118729,0.0634108471070097,0.675593690449452,0.0539146699054096,0.0135993947961588,0.0139447666169534,0.0311554756741425,0.0662125192539185,0.0208423839260057,0.0234834450635426,0.242196218840894,0.500789736781755,0.0815308100438841,0.0862951910835614,0.901954837090792
8000,0.09,80,1000056,-1,0,1,2,1.23405571217273,0.496175322060552,0.75359881036535,-1.00190926785931,0.778445667584159,0.54560068976421,0.715458421840469,-0.204077281574889,1.2559150724106,0.471260320903567,0.775239361253331,-1.18055324794682,0.0126859080639683,0.00434861406559785,0.004358521772717,0.0119980633265984,0.0250152107464045,0.00562422428594226,0.00588636081322546,0.0378661204683665,0.0823133303123522,0.0109816066703843,0.0118360874965701,0.120099538579716,0.0127764155831534,0.00435543639787998,0.00436654252225137,0.0121428556410375,0.0252034427496225,0.0057116442877261,0.00599118234122403,0.0382323394421378,0.0857285861330359,0.011915400226219,0.0126644505298896,0.125937640740524
800,0.09,80,1000057,-1,0,1,2,1.34100910369,0.505159122523703,0.745842523655206,-0.941159664013217,0.730352751225285,0.595858349661754,0.670222104033916,-0.112322361250178,1.06204373398383,0.554132218523752,0.699098641651345,-0.806524840180038,0.0346290026394472,0.0142974968962642,0.01406305434335,0.0336509616098338,0.0705776666209128,0.0188526384292545,0.0218952252138272,0.132332758452513,0.261180415498693,0.0383646692976346,0.0414566529895402,0.417029960289842,0.0375279373378353,0.014579983759355,0.0142994828554818,0.0373314510443125,0.0871424051123226,0.0275947610467439,0.0304384120239204,0.156229262264965,0.636259739438282,0.12501695824569,0.122458330940465,0.782344601986637
8000,0.09,80,1000057,-1,0,1,2,1.25948835459692,0.503774768785941,0.751238982651964,-0.995251983000893,0.765726043979995,0.568466267847943,0.701303995809163,-0.117668293570341,1.04084674643516,0.52517486496426,0.732171397287576,-0.859254576232016,0.0135423492838671,0.00442856416794156,0.004400108458725,0.013808009725149,0.0218293879015042,0.00554468959154483,0.00617381954781471,0.0410959258463038,0.0916555255211088,0.0110340486870854,0.0114289128106882,0.0905229317349367,0.0136919057645689,0.00444291271149747,0.00441633062443165,0.0140897343013273,0.0220454410038848,0.00566646430171654,0.00632533580516718,0.0415983440615873,0.0938413481987883,0.0114623176490195,0.0117854942605364,0.0925660804211153
800,0.09,80,1000058,-1,0,1,2,1.27617634931037,0.506997951632641,0.766937192925002,-0.979762695557534,0.748243295409325,0.579357557263402,0.708966256216405,0.0096249773606427,1.44327844545322,0.50810356351352,0.775600899539997,-0.655067317111882,0.0574958802801247,0.0138003496314997,0.0141839807777525,0.0371890424337701,0.0839233965774406,0.0180634887886614,0.0192840504356897,0.111094045812755,0.342818694672955,0.0395232463092924,0.0431443466828098,0.370626344386018,0.0599398583671647,0.0139899994020296,0.0142766834383543,0.0408398725536083,0.120697241813419,0.0263216374836734,0.026716187012107,0.12859838348886,1.48606155143112,0.161024163766672,0.171204484174271,0.821008202433784
8000,0.09,80,1000058,-1,0,1,2,1.26189571826336,0.496244763595754,0.749918436636641,-0.995457455249709,0.77520427452879,0.555300035143128,0.704189688555291,-0.105030914322503,1.17378505500548,0.504273108212491,0.743219106802787,-0.955118928777498,0.0120315629274986,0.00438104508810789,0.00437591826686234,0.0124229200857616,0.0258469265754405,0.00614553077225333,0.0069271785278328,0.0473906213166236,0.101375144788726,0.0126619097169248,0.0134073606232016,0.132045735988216,0.0121175275053281,0.00439065320111414,0.0043826362531341,0.0126102087842657,0.0262195355503732,0.00632321317994019,0.00713591248495917,0.0481650426531784,0.105884384833702,0.0138060178386152,0.0145021681199951,0.139654773890743
800,0.09,80,1000059,-1,0,1,2,1.2501163943233,0.537738947795944,0.749448963256988,-0.970066766424054,0.756472917853134,0.579107471192283,0.740461937613619,-0.274781888534462,1.28801797455872,0.4952516067819,0.813358381727209,-1.38350358106129,0.042349798543744,0.0139761638620643,0.0133692604261561,0.0313967341138246,0.0628315977986082,0.019703608273597,0.0256974260924353,0.158715379919463,0.216271783727066,0.0322707946373791,0.0372422575855592,0.364169926797888,0.0523776951993626,0.0150402649074593,0.0139443330141307,0.0395821308947994,0.126920054680199,0.0473894365402808,0.0526428399367487,0.223785588391716,0.516182087951778,0.10393067380934,0.101892552268527,0.672208400892226
8000,0.09,80,1000059,-1,0,1,2,1.26289595169664,0.495459406287823,0.752240804955383,-1.01711249590969,0.817044566202339,0.560147508428751,0.700032549384463,-0.0947569688972235,1.3666077626106,0.495357905007184,0.75464508979063,-0.930402582418623,0.0123878234015867,0.00437442684716766,0.00439432288426977,0.0150481791079281,0.0289004409328454,0.00654802769350163,0.00723481875718918,0.0435156276718253,0.109064621759501,0.0137662240070837,0.0139581173764141,0.127358567640524,0.0125581581165775,0.00439279832326859,0.00441638803604311,0.0153869622050241,0.0296824637218431,0.00692236575303127,0.00764594831824455,0.0446120434758161,0.115067138941975,0.0150625117567181,0.0151829901228064,0.134523003110655
800,0.09,80,1000060,-1,0,1,2,1.28165913999238,0.519190340546939,0.76564585471307,-1.04445952169367,0.913680623675114,0.570238413919797,0.728994450644922,-0.117421752459731,1.59161258682733,0.458370508347405,0.814070526870343,-1.46824915809297,0.0305087890852039,0.0141078408274748,0.0138745161564719,0.0401158979912454,0.0649236900830303,0.0172736579057398,0.0171645961880997,0.120908051012747,0.347524676754001,0.0585116785851762,0.0543144406683977,0.624990470924715,0.0314400447157893,0.0141774997147163,0.0139527967075024,0.0424317162055726,0.0683361179136193,0.0199817314158936,0.0201405823018794,0.135994823087882,0.791423724730009,0.181947546847728,0.164146557399641,1.46080315331083
8000,0.09,80,1000060,-1,0,1,2,1.26234100330496,0.503321418173964,0.750204270111824,-0.996393068749549,0.78352111255201,0.56536840388916,0.699391332893088,-0.137252905492206,1.17073264942263,0.513872828431639,0.740319248967231,-0.91967581218345,0.0117157314576844,0.0043871548415533,0.0044083377966163,0.0115829219762999,0.0348032687812687,0.00671612245027494,0.00672445709358609,0.0419342541075713,0.099445732156868,0.0135769382364034,0.0142447764979883,0.133584517109733,0.0117954468862424,0.00439266005029194,0.00441454689890148,0.0116835713727078,0.0350731497807431,0.0068694097638857,0.00689894156660513,0.0424417546166159,0.104885144182128,0.0152495402383214,0.0158857137556027,0.141656967392249
800,0.09,80,1000061,-1,0,1,2,1.22464595761562,0.503103457023592,0.737915470430555,-1.00779892916953,0.770886105786227,0.556540949363764,0.692525922310172,-0.164231604956722,1.12058528316543,0.522502690124802,0.710995892245851,-0.700528485694249,0.0341541877842489,0.0139490734002116,0.013524326508056,0.0297348939148651,0.0764380019346743,0.0223463556361149,0.0273011024835153,0.178107351949697,0.248391943632538,0.0354959491538735,0.039233693806483,0.350843198492381,0.0425070861021173,0.0144615529221373,0.0142765311204765,0.0354241172614961,0.160720953640299,0.0485695061587074,0.050113848640206,0.212081782474767,0.854521014340037,0.140363842458129,0.135585136350871,0.58323519331492
8000,0.09,80,1000061,-1,0,1,2,1.2725733375031,0.498929623416546,0.755298239147649,-0.992555975109863,0.834382858348668,0.556804715528367,0.704561964669425,-0.140350284126506,1.39697030401567,0.47875721519628,0.773469572369891,-1.15693991183369,0.0122199828777308,0.00441250370008617,0.00441789237331349,0.014601383161774,0.0259786260457626,0.0056033647462138,0.00596577859816781,0.0413168831830648,0.112176463329875,0.0156404266857238,0.0167611388058369,0.156113325622017,0.0124287994697319,0.00443771797633143,0.00444679978795902,0.0150241647845291,0.0261270913727352,0.00568160956533205,0.00605404219374092,0.0416904448458666,0.122864221148742,0.0184744375430085,0.019524738008605,0.171824283511469
